PDB,MMGBSA_dG_Bind_Coulomb,MMGBSA_dG_Bind_Covalent,MMGBSA_dG_Bind_Hbond,MMGBSA_dG_Bind_Lipo,MMGBSA_dG_Bind_Packing,MMGBSA_dG_Bind_Solv_GB,MMGBSA_dG_Bind_vdW,Lig_Strain_Energy,Experimental
1byk,-101.9995695,9.317492737,-19.31775147,-33.33472644,0,58.95730579,-25.10346834,15.57742376,-6.907755279
2fgu,-51.09594227,2.763227386,-5.835857091,-74.50025219,-0.37004836,61.74194553,-96.48386295,15.05210602,-12.68263869
1uto,-107.4262064,0.545101259,-0.985936611,-17.37251688,-0.055785419,130.8365025,-20.92252449,1.511225808,-3.136120897
1nq7,-38.31579348,2.185817322,-3.555655763,-79.07879988,0,47.08109556,-55.65797148,6.778138784,-9.394547179
1sh9,-50.34595199,4.381618391,-2.60673236,-67.76231851,-0.665456322,56.0043887,-87.0127987,20.45158217,-8.330752867
1q1g,-51.72004167,4.517346665,-4.164003003,-39.24529074,-0.384033722,37.07263657,-45.74843767,3.368989446,-11.83989255
1thz,-187.3944858,5.671590291,-12.29297754,-22.76247723,-1.19575846,190.0652899,-47.22605127,6.047144412,-7.114987937
1gny,-110.4124162,5.622424853,-7.179985957,-25.29341354,0,54.66590741,-33.16194523,12.70959809,-5.719621371
2ihq,-25.37393753,0.351773981,-0.688226686,-51.02356368,-0.348206383,20.87872876,-53.4035817,3.393886837,-11.72936846
1p28,-29.52754884,-1.765990568,-0.773155884,-14.92997137,0,18.97423332,-12.76871357,2.449477678,-7.488006722
2gv6,-455.6031019,4.433190512,-11.61289978,-33.23354584,-0.178080397,446.8637518,-49.58631324,12.70125307,-10.14058475
4std,-23.65843098,1.128061001,-0.744829818,-46.98486916,-0.57993011,6.910565566,-47.54312558,1.116899265,-14.27142241
1gnn,-53.81291237,3.268626646,-8.370853573,-56.26079523,0,33.41566925,-69.17282489,15.0824747,-7.847209997
1gno,-63.49393716,10.28960121,-7.866797859,-56.97542938,0,31.02710687,-64.81717905,14.8199009,-10.63794313
1gnm,-59.66478859,3.901203571,-10.30779002,-64.38536499,0,58.08475945,-77.21105158,10.15675285,-8.634694099
1jyq,-327.934773,6.525467914,-30.55726637,-25.81276509,-4.025936444,275.839751,-27.45426138,15.35557372,-12.01949419
1ogx,-19.3867953,0.239237793,-1.270494882,-38.46746108,-0.558005148,12.45756861,-33.77553475,0.599184685,-8.41364593
1vwn,-41.19446005,1.142310684,-5.295969175,-45.65051931,-1.259398783,25.65153165,-64.55227059,10.59772021,-8.040627145
1bhx,-193.6381986,3.962697253,-9.087701158,-51.2742209,-1.521376796,164.5638288,-55.82066769,8.961719041,-9.449809222
2jxr,-63.25297473,4.400752574,-4.350059672,-68.12922887,-0.707407238,57.02587241,-78.16869549,11.74371107,-9.739934943
2a5b,-53.68468224,5.975541402,-2.202675741,-16.09789918,-3.155475412,22.18297885,-33.74500247,9.911919986,-5.429495649
2a5c,-54.26252913,1.636048319,-2.872830314,-21.3900803,-1.612230379,19.8056038,-31.71612051,1.740547483,-6.382765878
1fzq,-149.7059553,4.544579761,-19.13729889,-6.060479608,-0.000426762,125.1309051,-22.64282241,6.05428714,-10.52741905
1aid,-16.34028529,4.54391061,-0.23483296,-62.12355212,0,22.52498098,-48.3918692,5.277917932,-6.659076089
1egh,-129.4822197,3.161055735,-14.53073449,-3.96383682,0,126.175325,-3.397379608,2.097929026,-7.874841018
1h0a,-479.457749,5.899180126,-40.18668885,-4.530236778,0,459.6991129,6.168058368,12.72355148,-7.515637744
1hxb,-38.26450024,4.410673835,-4.955572599,-72.88491265,-0.119593267,52.86618194,-94.77897332,15.59140339,-13.70498647
1onz,-166.5108953,2.039697944,-12.35477544,-14.23220376,-0.757163998,144.286182,-33.96198971,2.818715989,-7.045910385
1dzk,-2.330769972,0.119021763,-0.033797326,-29.95691825,-0.001051871,5.867383508,-30.9693442,0.813453251,-8.42746144
1ony,-160.9266152,0.995476264,-16.8478632,-28.24248069,-0.315191316,137.6394097,-56.32477282,10.52346467,-9.353100648
1w4p,-128.1045683,1.270873973,-14.7344859,-7.683448867,-0.001002077,95.29972874,-27.64766878,4.449180964,-6.548552005
1w4q,-131.2093968,4.819013695,-13.83480532,-7.657022087,-0.074356187,89.09415913,-19.9719297,5.553778521,-7.266958554
1nfw,-37.84713523,1.591976673,-0.658809146,-42.10449786,-4.52771001,87.41242543,-57.1983048,14.42443499,-12.37869746
1nfu,-143.1485718,1.573035402,-2.590573765,-38.97428617,-0.616212157,163.4907018,-52.52676374,14.25323348,-10.69320517
1lbf,-68.22503957,2.823916744,-19.0742512,-26.27858459,-0.563226569,48.23704178,-16.69660983,7.930027357,-10.84517579
4rsk,-80.18910373,1.410753924,-13.08172869,-7.055375313,-0.051017532,47.84058773,-18.40601855,3.623679622,-5.968300561
1fhd,-47.22947295,-0.414460845,-5.028500756,-20.30336096,-3.470545952,42.03153001,-35.60296828,8.629259603,-9.422178201
1z6e,-38.28344215,8.132618548,-5.361405586,-39.85587675,-3.96517015,88.53386467,-61.70112418,8.345938715,-13.42867626
1nfx,-52.79488007,-0.24371343,-1.137407486,-39.66428215,-5.207911234,80.8067336,-56.42877874,21.21710309,-11.770815
1z6s,-142.405342,7.960224452,-16.21405895,-6.150818519,-4.288575923,109.9805885,-28.06465694,10.44458608,-5.995931582
1wcq,-40.0388273,2.63161618,-19.06646654,-24.01805319,0,2.216948745,-29.24005411,9.32817518,-8.648509609
1g4o,-10.49493927,-0.435560084,-2.149652332,-18.83013212,-0.385214278,5.842368957,-30.13104973,2.116775627,-11.39779621
1g4j,-5.342114647,1.118416424,-2.111072256,-17.45737241,-0.645631865,-2.150456576,-28.47868882,4.512280249,-12.01949419
1bp0,13.35766583,1.56260209,-15.44961498,-11.95287665,-1.03E-05,-25.9920587,-30.07853957,2.882233924,-7.460375701
1m9n,-158.6153977,4.384353147,-13.28354538,-15.33988693,-0.000333775,115.228321,-45.72463386,8.521655508,-9.560333306
1f3e,-35.01265953,2.026737916,-3.907531404,-16.11575835,-3.617728822,22.55761348,-32.32400989,1.92273992,-9.256392074
4fiv,-89.05201235,5.115841681,-6.615312809,-90.69128796,-5.981415783,72.71318847,-106.9067922,19.7395063,-9.007712884
1uz4,-51.02026535,1.325300381,-4.032809081,-16.32561403,0,29.53454079,-20.56045015,4.759342969,-4.69727359
1nh0,-125.745211,-0.328082257,-12.1213745,-62.07641687,-0.592684493,109.6358145,-91.7796505,11.59600436,-13.45630728
1mes,-39.88883183,5.429471914,-3.487623858,-60.07537023,-0.000198728,44.65827186,-68.9735528,17.05864757,-10.63794313
1g3b,-157.5878779,6.150576187,-8.770289449,-14.58525671,0,202.911057,-29.83328955,3.16471109,-7.93010306
1g3e,-142.2847583,2.798608646,-9.214959385,-15.88149403,-0.036463728,167.6706779,-30.74071624,-1.697815069,-7.43274468
1g3d,-151.6021591,3.427646976,-7.702661403,-15.55990965,0,189.2229968,-30.43047736,5.858467015,-7.66760836
2g00,-75.24667308,7.61063998,-3.778981696,-46.50158637,-2.893180317,156.6724815,-66.87261545,10.90843666,-13.45630728
5std,-24.50021325,3.476118715,-1.651812028,-50.28368158,-2.218863092,14.36858057,-53.56274403,6.875684324,-14.49247058
1g36,-232.284863,3.222484808,-7.707797879,-32.02389074,-1.477101508,256.0961347,-51.05499671,7.4540444,-9.90572107
1k4h,-31.36962478,2.795091437,-6.791057959,-33.33851825,-3.988352892,28.30731448,-46.09226285,3.897519638,-7.059725895
1pro,-39.26354532,2.898688133,-2.584315677,-58.67404807,-6.26E-05,48.04181654,-77.29483957,10.14667363,-15.61152693
1n1m,-117.6222756,1.905389427,-2.628545658,-24.04171486,0,102.3298498,-29.30195763,2.551297608,-7.874841018
1lor,-21.44649659,5.306347977,-15.81377388,-17.09355235,-1.00E-11,6.776444973,-16.14030167,7.044220919,-15.27995468
1kyv,39.69515491,-3.468986303,-3.591839923,-29.00825349,-11.75444039,-40.27697419,-57.62797788,12.93831606,-8.17878225
2bjm,-12.5540311,0.761642244,-0.048413928,-25.33773641,-13.81475165,22.54970242,-26.40868236,0.791880254,-5.111738906
1g48,-21.37358229,0.060236972,-2.538695127,-18.57714821,-0.540908702,6.832068263,-31.08603996,4.388000142,-11.61884438
1g45,-6.652654672,0.935315894,-2.052449044,-18.13168072,-0.65384323,-3.453292756,-31.39514897,2.190056544,-11.93660112
1nf8,-169.4768674,-0.269842239,-12.56392551,-34.30399546,0,162.6312498,-29.75433171,4.289214024,-10.80372926
1fao,-546.1087006,7.858074642,-38.43445741,-5.652436053,0,544.992286,5.305528879,6.887625271,-10.18203128
2h4g,-112.3862915,1.111450697,-12.04776037,-28.7110312,-0.93066741,106.3882212,-33.52654136,1.167343035,-9.007712884
1tni,-101.5120276,1.944905944,-1.439261759,-21.90048115,-0.000732113,132.1936302,-23.42172573,2.720075639,-5.526204223
1iih,-202.1364952,1.756794766,-12.95333222,-8.46200167,0,202.0620998,-1.314323982,3.955756353,-3.992682551
2ypi,-99.89579801,2.78175269,-10.91054815,-4.18713804,0,100.6580533,-8.651130921,3.294575849,-6.659076089
1hos,-13.50001789,6.718976,-1.774080143,-64.87581372,-0.964271684,58.48538368,-91.99222499,18.92395954,-11.81226153
1f0r,-52.75080124,6.264226376,-1.920257787,-39.99264287,-6.091638776,84.91091016,-52.8910672,6.204225348,-10.58268109
1rbo,-380.4605614,5.710117772,-31.32514784,-7.461503819,0,346.4055406,-1.946499476,8.897956323,-17.57332943
1joc,-194.9368179,3.541627037,-18.70486862,-10.43025279,0,178.7093497,-3.369324551,12.36504629,-6.382765878
1a1c,-291.4103398,-0.959782537,-16.09731384,-23.18365731,-0.342428558,257.7753335,-29.35039514,6.509046928,-8.841926757
1dfo,-91.31258628,8.628130486,-10.92618224,-33.60535154,-1.252410412,76.83301654,-57.20339942,8.129511848,-9.256392074
1tcw,-18.47998254,0.710942322,-1.640930787,-31.95732568,-0.566815379,32.58463811,-48.55166047,12.88807694,-8.316937356
2bpy,-46.19733989,5.804389337,-3.293955404,-76.95774002,-1.121485031,58.82589673,-99.72782436,19.15390292,-10.22347781
1m0o,-206.9049784,10.26065341,-17.64867823,-22.65512691,-0.037046664,218.6673272,-36.31011171,9.121339079,-3.191382939
1i80,-30.48466786,0.111592892,-1.828817688,-10.25177498,-0.572425976,14.08512151,-26.17121935,0.213985338,-8.855742268
1rbp,-10.12068789,1.411791121,-0.284704819,-93.44127468,0,18.20759317,-59.09500376,2.219913116,-9.284023095
1no6,-165.4409832,3.73996521,-12.05820166,-16.67237813,-0.562487308,158.5337212,-39.35373862,3.235278769,-6.092640156
1g35,4.829967756,5.787317392,-3.632518086,-63.52701359,-0.224744655,5.074648089,-91.76150078,10.07519232,-11.24582559
2hb1,-109.7021799,0.499627952,-10.81728901,-22.46346836,-0.444668422,103.7270473,-26.28058095,0.710405052,-5.249894012
1tcx,-50.85460644,3.101266158,-2.618519889,-71.9647955,-1.144157307,52.1447737,-78.16687539,8.253273803,-9.601779838
1ciz,107.0353229,6.016242688,-0.894245565,-50.50489467,-3.66517801,-32.95972271,-65.86194166,13.68310336,-10.27873986
456c,-30.32547975,2.796953711,-1.326592372,-38.31232365,-1.225428254,51.53812364,-51.00510291,7.061610319,-13.49775382
1gjd,-209.8060285,3.414077954,-7.806657914,-28.04500831,-2.344024783,229.4656693,-43.80204195,4.709016425,-7.211696511
1gjb,-227.1367797,4.663072127,-3.65004039,-22.94530472,-0.727861875,260.517386,-37.51351517,13.07421532,-8.772849204
1gjc,-225.0579292,4.436116534,-3.615578805,-21.79727285,-0.392363028,267.9140336,-36.18990728,13.52778244,-8.772849204
1ajv,22.98678848,4.364095971,-2.833320845,-60.73823045,-0.882480157,0.427016328,-85.89975655,9.020779324,-10.66557415
1gja,-222.6549346,6.808563378,-8.377324901,-18.9809595,-0.891957885,224.0675716,-36.63720063,13.68770267,-7.488006722
1ajx,-22.02109978,-2.04550028,-2.544424659,-57.63175847,-1.205914734,40.71741451,-73.63176026,7.579088849,-10.92806885
1rpj,-67.3004913,1.105983405,-8.990108517,-17.40740408,0,25.78393932,-20.7088838,7.047906001,-8.952450842
1ody,-94.42972499,3.776868394,-5.754005137,-68.17585121,-0.185982804,67.71414368,-92.71338283,13.08433936,-11.19056355
1fv0,70.47864018,3.196734566,-1.912629087,-25.18203248,-0.306999942,-21.90150808,-50.7817667,4.727955506,-8.192597761
1zoh,-12.46247082,1.28062314,-0.259961414,-58.33025745,-0.003273692,11.20307972,-46.95117768,1.666816035,-9.670857391
2csn,24.41971023,3.283106598,-1.307855794,-33.58491843,0,-47.43002198,-35.75983957,2.694340618,-6.092640156
1ydk,-149.0052076,0.831584316,-13.00252876,-31.70872433,0,101.3755008,-29.33119494,10.89414297,-8.137335719
1ajn,-27.64995518,-0.137075462,-5.043929711,-20.51838471,-0.671607087,15.49682391,-27.05689027,1.963617624,-3.633479277
1zog,-20.03328051,1.819432003,-0.247746319,-58.05519239,-0.196084467,9.870909731,-38.71318805,1.784286244,-9.878090049
1mmq,-36.05785832,3.556675399,-1.576270853,-37.65109819,-0.097939488,49.70956134,-48.79631117,6.370171376,-10.38926394
1p1n,-139.8382582,3.298336108,-14.46311843,-25.39506833,0,139.5886869,-28.17166469,4.90769965,-9.394547179
1p1o,-55.77396816,12.8885977,-4.862076651,-11.03478496,-0.088515235,19.76490057,-25.92398879,14.78947485,-7.957734081
2aod,-90.65708961,0.985793438,-12.04754524,-79.85302671,0,16.99116303,-102.5256139,17.84133263,-7.819578976
1hxw,-57.46133433,5.169218496,-3.119675046,-76.2108275,-2.479604669,56.49604098,-98.87326283,13.29788151,-14.94838242
1ocq,-73.89945491,4.500048199,-7.697003033,-23.47327896,0,37.86986266,-28.38111226,9.473034355,-7.17024998
1h46,-6.556569352,6.095440886,-0.345149994,-28.28176139,-11.77654926,105.1737776,-50.25878623,4.619980169,-4.932137269
7std,-13.08932252,0.763720614,-0.455582088,-66.59446262,-1.40316646,5.295012308,-50.14238771,1.20239556,-14.81022732
1sld,-51.73947851,3.131623338,-5.450762203,-47.96357172,-0.867290424,30.82228747,-66.51140437,14.25144424,-9.076790437
1sle,-51.35922954,-14.8903725,-2.333953027,-29.02216546,-0.964904005,25.1411645,-50.05407937,14.40232318,-8.524170014
1e6q,-177.7108442,3.146771145,-4.976621895,-14.4241076,-1.615915757,102.5817703,-26.30527165,7.384850608,-4.351885826
1e6s,-59.50249216,4.849419666,-5.359976589,-14.8880537,0,47.59719497,-25.45154821,9.332661949,-4.4485944
1od8,-58.46266709,-0.015979266,-4.661334286,-16.05526344,0,39.0228079,-33.69879427,2.913638126,-7.045910385
1d4y,-22.08530621,2.482630203,-2.968602944,-65.9515649,-2.70206888,20.31191808,-80.83277546,8.814003934,-15.33521672
1ai4,-35.29128613,1.617363733,-4.218171858,-19.39997771,-0.34252537,34.78235783,-26.01482589,0.87425347,-3.45387764
1gj6,-201.4937503,2.790585843,-2.610929836,-34.29030982,-1.688105125,237.2562553,-42.82248721,5.832288679,-9.670857391
1gj7,-210.4208796,4.699083826,-2.910531862,-32.62633264,-0.826385744,256.1100936,-46.53096704,6.889807295,-10.90043783
1a1e,-229.0699988,2.373211158,-14.78586001,-19.3784944,-0.460089581,207.3245626,-29.6304498,4.495169988,-8.289306335
1gaf,-67.86297165,-1.155104613,-6.556815811,-22.73174229,-0.913848836,59.88654332,-34.03857505,1.308683065,-11.05240845
1gai,-250.8897134,15.01489978,-9.142277438,-49.34682132,0,174.1160097,-55.9134013,26.6872769,-11.05240845
1gj8,-211.3414576,3.772374561,-3.647324863,-24.36111772,-0.42044527,272.8088864,-43.70663307,13.12607528,-9.615595348
1dy4,-325.675165,2.652745423,-2.590229816,-30.61096375,-10.97836259,390.4323496,-45.13258723,3.864652683,-6.023562603
1bdq,-27.32901688,2.561983576,-2.629752746,-66.50846316,-1.244478714,46.08410521,-72.15502573,9.91436372,-8.759033694
1lyb,37.02884097,1.354692609,-2.855706221,-79.56625158,0,-8.063981183,-89.88516192,15.85766124,-15.77731306
1vwl,-82.63632592,1.184662114,-4.860049791,-40.41055113,-0.531091594,50.38848394,-60.01073369,20.27253808,-7.778132444
1ado,-77.44191537,-1.733249475,-8.832390668,-3.61124489,0,94.03855958,-15.77527835,-0.633835812,-8.289306335
1lyx,-101.6137944,3.060984221,-12.18395306,-4.26550667,0,105.1385596,-0.909254724,2.738553035,-6.272241793
1y0l,-25.32434672,5.017298324,-4.327959995,-39.08037015,-9.229975888,19.86368416,-37.03293787,5.753902819,-12.4339595
1fdq,-39.24382549,2.366333424,-6.003361305,-67.74447777,0,38.81705514,-53.27410341,8.380521783,-10.04387618
2fgv,-47.91169702,4.948807235,-5.973794975,-75.85096692,-0.412558068,57.4981443,-102.9219405,16.93162862,-8.455092462
1gt1,-5.319031563,1.366328007,0,-28.45941751,-7.131738176,14.06816059,-34.27375138,0.965587339,-8.289306335
1tys,-45.10354999,2.635681289,-20.77198503,-16.93908813,-6.23E-05,26.31794205,-28.98140097,3.738336656,-7.584715296
1o2w,-44.52815546,2.94315871,-4.212975851,-16.95049172,-0.172698019,62.40307712,-31.86271517,3.827192082,-8.082073676
1qy1,-7.213287122,0.720070402,-0.234363403,-33.12586725,-0.145504446,5.750168825,-31.46454235,0.644663981,-9.007712884
1lkl,-400.6642336,2.029948548,-29.48064677,-14.68287668,-0.426240767,333.4498502,-27.7571459,8.514509084,-8.026811634
1qy2,-6.765001906,0.361084218,-0.228851564,-27.46049726,-0.100131839,5.481379045,-28.46221497,0.269419161,-7.93010306
1uwf,-53.87950894,1.540678746,-4.576116505,-24.976656,0,22.6915647,-24.72215056,2.606556999,-9.422178201
1f0u,-276.7914246,4.092898886,-8.59016026,-33.64675141,-0.548445103,326.3229063,-51.01484187,9.751471437,-9.89190556
1met,-39.64261704,4.705740339,-4.187146994,-63.15109414,-0.446340713,47.4099354,-75.10069481,15.75701799,-12.98657992
1alw,-28.8740395,1.213357841,-4.648494757,-17.11097195,-0.622777121,29.45766787,-25.08201909,0.715360588,-9.007712884
2f5t,-91.31499898,0.808563393,-5.210453495,-31.43136748,0,26.29624365,-43.29413073,6.499043605,-7.142618959
1jlr,-198.0266692,11.23796176,-21.06530795,-9.894547889,-4.339451627,175.5100295,-42.58208781,12.66795578,-4.600565016
1msm,-36.52259363,-0.012527303,-3.033836206,-77.38093088,-0.568836322,46.35173051,-97.35044317,6.593216933,-14.47865506
2i3i,-77.9377974,4.742219076,-3.010801879,-37.27080251,-0.896156916,47.111072,-45.50841879,6.132899739,-10.08532271
2f2h,-31.78190053,4.667817008,-9.44490663,-37.22958168,-0.115589747,42.53772575,-53.18662992,26.38092967,-7.874841018
3kiv,-85.03829858,1.932631589,-7.689725884,-18.17246681,0,70.25296864,-10.09978763,2.042054614,-6.493289962
1ppl,91.00112203,0.678465621,-2.358816956,-54.98969381,-0.182378929,-46.86316173,-77.47984031,12.39869503,-11.81226153
1ppk,76.35186784,3.174677049,-3.194156307,-50.23716686,0,-55.2468977,-70.98368882,7.547103735,-10.58268109
2fqw,-55.39722447,1.440096287,-6.285375335,-21.49776978,-4.66970879,35.89874079,-43.04788774,2.520995427,-9.228761053
1if8,1.640253493,5.324553328,-1.920037341,-28.53404002,-0.389094418,-10.12630898,-34.60378404,5.724876166,-13.31815218
1r9l,23.67204738,0.932177367,-0.88044346,-23.95608874,0,4.212917263,-25.30927392,1.940123847,-7.460375701
1hsh,-50.97871216,2.453018048,-4.188084729,-76.62315518,-0.620832498,53.83002944,-90.76187935,12.05848591,-13.01421095
1pph,-305.9847904,3.746176336,-8.435662269,-31.28187736,-5.89E-09,315.1416403,-47.52592071,10.06964698,-8.17878225
11gs,-23.02057702,0.957255788,-5.317052784,-51.06421889,-0.975161372,-1.018286931,-52.56923842,9.067960221,-8.040627145
1r4w,-87.39618365,-2.39185853,-6.786632112,-20.37989518,0,69.93458417,-39.10025273,2.661451716,-5.595281776
1uw6,-20.70138382,1.074676179,-0.270810523,-41.08952735,-0.589937013,62.14022577,-31.47510008,1.746647757,-10.14058475
1e3v,26.90815275,4.223927459,-2.567874932,-52.28153959,0,-27.61381301,-36.80722247,5.509377568,-5.995931582
1px4,-45.96110762,0.942466065,-3.00117686,-29.26310465,0,69.79195381,-23.75638682,3.300378624,-4.46240991
3jdw,-59.16073016,1.882100955,-3.898790437,-11.18599374,0,47.88591534,-19.19811136,2.29695201,-4.973583801
2gh7,-84.0343551,0.563935544,-5.470889475,-48.14058389,0,54.64480025,-37.82845761,1.274172749,-17.96016373
2cex,-80.83091991,0.933913058,-11.84953398,-20.39731906,0,80.79980139,-36.12723215,7.678675311,-6.493289962
1g98,-258.6188839,6.155893547,-16.65907481,-12.30583629,0,255.2692216,-6.215114375,15.84822004,-7.874841018
1y6r,-45.73150883,5.558948488,-7.608900716,-52.88461281,-0.389152437,37.8175699,-53.13106286,5.794905887,-13.96748117
1o2s,-223.8948759,2.613724075,-3.003988066,-15.24139218,-2.558189459,232.7189246,-24.9519978,4.795219784,-7.557084275
1uj5,-94.02983314,4.735646719,-15.94742697,-14.66148789,0,78.41520913,-8.99565276,8.314410542,-4.21373072
2d1n,-198.4890817,8.241180648,-4.117460287,-59.53337781,-2.57E-05,207.7252616,-61.59715071,11.78385841,-11.2596411
1vkj,-349.2098535,11.25606383,-27.18800721,-11.64426068,-1.407105972,340.4157536,-35.10400157,13.6649691,-6.700522621
1siv,-88.12967969,3.187121927,-5.160628475,-60.98306652,0,63.68348143,-71.21374708,7.740808143,-11.16293253
2fwp,-291.9900864,-0.926699546,-12.82567949,-10.88470968,0,270.3133257,-12.75440197,2.279712279,-4.034129083
1jqe,-14.51517342,0.942628099,-0.938161429,-51.69436411,-8.524960681,44.26928595,-56.72676654,2.915300245,-8.897188799
1jqy,-44.51031783,5.395083117,-4.067953804,-18.66766628,-0.003502171,32.56790764,-46.900368,18.82622843,-6.797231195
2boh,-11.13532479,4.15614647,-0.530591974,-67.12271225,-1.079318192,92.28288591,-77.1967115,5.791005531,-11.770815
1w5y,-40.0363378,4.009005954,-4.972462174,-77.26570697,-0.673306383,52.98999756,-100.936785,16.15395007,-11.71555295
1w5x,-37.60407409,2.984620048,-4.309777594,-80.31120048,-1.242542408,53.90404584,-106.9834866,10.73821392,-11.60502887
1w5w,-39.20788126,0.428780776,-4.401897006,-77.32578387,-1.59799779,55.77072101,-103.3003859,12.13561056,-12.15764929
1ulg,-44.06880044,3.562275913,-4.287772807,-12.70562903,0,14.45717044,-11.87367838,7.905177923,-5.816329945
2f34,-110.9018484,1.846257684,-9.587329568,-20.08676145,-0.104679205,74.60903762,-32.75517202,2.977376742,-9.518886774
1agm,-249.3722396,7.557104656,-8.72336564,-50.95147616,0,175.7932207,-51.68240605,24.63827731,-16.57861267
1moq,-81.32692701,8.176984447,-11.52725629,-11.89712386,0,51.27031907,0.428957363,11.22163084,-4.780166653
2aqu,-69.25102931,4.595108112,-3.778559545,-71.29210592,-2.60E-08,61.14343943,-92.59090177,10.67845702,-12.87605584
2b4l,2.017035712,1.028493861,-0.898543614,-24.14008828,0,-4.40054756,-23.07535415,2.826104857,-6.589998536
1ow4,3.840665322,0.374067408,-3.234268297,-36.98259036,-0.81758103,1.18828297,-42.88254843,1.541990135,-7.847209997
2bfr,-37.08827076,9.38845135,-12.23585555,-14.53198363,-0.209743188,34.37861835,-37.37842172,9.554277573,-7.253143043
2bfq,-39.06208562,2.087743582,-13.15090085,-28.75896035,-4.72235662,22.05918357,-64.35303954,31.38789198,-9.518886774
1o3k,-217.844854,1.044215005,-3.205704615,-18.86019601,-1.883598246,227.225629,-28.29415143,3.689515251,-9.353100648
1heg,-65.44724139,7.472627412,-5.004826033,-60.74505234,-0.200941911,50.70595588,-77.34116036,10.39401857,-10.69320517
1v2s,-242.1388847,1.498842629,-7.112337721,-12.76815032,-8.12E-08,253.0394225,-22.61185985,2.578550034,-5.761067903
1a4r,-3.559029667,4.667760131,-11.98093585,-10.23608521,-1.132885365,21.95545431,-46.71176829,5.551765043,-9.201130032
1k1m,-307.4136125,4.744239202,-8.496811861,-32.66611085,-0.004382986,313.4993017,-51.01558117,11.77931259,-10.22347781
1k1l,-407.1538178,3.472316011,-8.370771765,-32.2700622,-0.01621715,411.8200997,-48.70532222,10.24917367,-9.532702285
1k1j,-296.9831827,3.467826869,-8.064971471,-36.5653951,-0.062646908,306.5299491,-51.55030812,9.054361357,-10.43071047
1k1i,-221.6364963,5.30205476,-12.07676069,-28.18050523,-1.00E-10,214.3785884,-43.0266899,9.814846765,-9.090605947
1o2q,-205.5887879,4.318673541,-2.988884304,-39.89262945,-1.276799816,258.6278582,-47.01362251,7.821991154,-10.61031211
1q91,-120.5682532,0.832864458,-11.88918622,-24.73913092,-1.629564224,110.1708721,-42.16326229,6.307755969,-5.733436882
2bo4,-156.5321097,1.929703903,-13.59565272,-12.63089545,0,149.3133851,-13.40914695,1.271763975,-6.368950367
1o2x,-45.98066051,2.575473329,-4.449153293,-17.45657134,-0.320809359,63.38277157,-32.32051501,3.94667748,-8.082073676
1fkh,-24.6074273,2.660696281,-0.816412826,-41.26014354,-0.317787376,19.79316361,-46.85579378,5.711864638,-11.2596411
1swr,-82.43057242,0.704012331,-8.289240496,-44.44571929,0,47.74042503,-38.99148034,1.080822977,-9.560333306
1o2n,-209.5400105,4.067291194,-3.294216332,-30.90024494,-1.434950516,241.671787,-43.10916259,8.50441983,-8.41364593
1mfi,-63.03258058,1.863305171,-3.910865938,-30.17626137,-0.232344002,49.40525779,-30.05673473,2.171952782,-7.722870402
1koj,-182.7441793,4.446427636,-13.89747701,-12.06511027,0,153.4606828,-10.22625175,7.699515224,-9.256392074
1o2j,-210.8831301,4.54146091,-3.608750118,-24.91281586,-0.193222433,234.8516019,-33.93128276,7.325147788,-9.560333306
1o2k,-215.4241359,5.101074894,-3.504186251,-22.96320563,-0.287744842,223.8716356,-29.36946553,7.921665738,-9.560333306
1fkf,-50.38103949,-0.023809243,-2.523365185,-62.28501165,0,33.94919791,-75.16577767,9.565658001,-12.98657992
1fkg,-23.98331764,2.817581084,-0.562231824,-48.13915055,-0.803009076,19.31605727,-50.65285055,8.678581447,-11.05240845
2fzz,-21.13418851,8.33348647,-3.270649217,-46.35430263,-4.50516312,81.78517547,-68.83164942,1.469538541,-14.53391711
2dri,-43.01722509,0.962966852,-7.196702715,-16.52846628,0,13.83864544,-13.38265283,8.437675031,-9.518886774
2h4k,-104.0717065,2.97923797,-11.68272991,-25.75960236,-0.481415296,99.42268715,-33.51602415,5.830683404,-7.584715296
1m1b,40.34983057,1.363619614,-9.163637342,-3.98015425,0,6.957579194,-27.00498239,2.786180421,-6.43802792
1bwa,-44.46271961,-0.383463261,-4.107580259,-67.34004336,-6.63E-05,49.3779494,-96.51394227,13.01924728,-10.49978802
1bwb,-55.65530593,2.153386088,-4.880815876,-64.11103903,-1.490009818,57.50879924,-103.6278952,14.32800324,-11.63265989
1xbo,-100.8989813,3.195824423,-10.43928383,-36.79248973,-0.634981657,90.24111412,-51.6046841,7.176587596,-8.344568377
2fzk,-492.1507521,4.974715626,-20.84053148,-14.04122718,-0.555153605,501.6413101,-37.19929671,11.34804442,-4.973583801
1gyy,-23.08520234,1.246121558,-8.290460609,-18.28517022,-0.786180056,-2.806019333,-17.65650661,2.031078512,-5.028845843
1gyx,-14.67757973,0.351972025,-6.067000593,-11.66201924,-2.006302331,0.866913524,-16.98858008,0.255788193,-3.426246618
1n4h,-36.55547874,3.627194125,-3.103362035,-75.03687618,0,40.54510509,-52.53890481,3.866120982,-9.049159416
1kzk,-38.57783209,0.835307208,-3.133748557,-75.98035635,-0.679794843,41.28354427,-95.59102744,5.405245243,-14.35431547
