PDB,MMGBSA_dG_Bind_Coulomb,MMGBSA_dG_Bind_Covalent,MMGBSA_dG_Bind_Hbond,MMGBSA_dG_Bind_Lipo,MMGBSA_dG_Bind_Packing,MMGBSA_dG_Bind_Solv_GB,MMGBSA_dG_Bind_vdW,Lig_Strain_Energy,Experimental
1ai7,-2.550736648,0.274096751,-0.020556768,-17.69102645,-0.30353868,14.89041324,-21.04915352,0.46982382,-5.650543818
1byk,-58.80502657,6.481525497,-14.94425726,-34.79779026,0,41.6830705,-37.64294313,11.46080365,-6.907755279
2fgu,-23.38319467,3.138512853,-4.271989658,-74.33017657,-0.115870002,50.07036821,-91.95464078,15.66898894,-12.68263869
1uto,-105.704019,0.520648545,-1.048451857,-18.91281907,-0.000289941,125.5695274,-23.82753861,1.36447169,-3.136120897
1nq7,-38.36785924,4.291242317,-4.881773532,-80.16824211,0,44.74753288,-61.11285827,6.388766155,-9.394547179
1sh9,-39.52723471,5.806289802,-2.299863102,-72.28387499,-0.948471118,54.47728331,-91.12009794,15.49946512,-8.330752867
1q1g,-37.63343559,5.629359489,-3.121322551,-39.80412219,-0.235804926,36.91713333,-48.38479428,3.408640619,-11.83989255
1thz,-155.2961129,3.66441617,-9.422437124,-22.93207215,-1.145786349,167.4237338,-48.38043381,3.427921614,-7.114987937
1gny,-57.82198451,7.568622221,-3.568783044,-32.10105486,0,45.41473435,-43.00506551,9.266662775,-5.719621371
2ihq,-27.95630715,-0.099179319,-1.098899753,-51.13638094,-0.28337423,22.81039736,-52.88270382,3.136391115,-11.72936846
1p28,-15.61452537,-1.904642596,-0.341150975,-15.05066458,0,15.36542875,-14.80681473,0.82490622,-7.488006722
2gv6,-449.1009498,9.810254109,-8.56427168,-38.23760943,-0.008725404,440.2005742,-42.20429261,19.32904443,-10.14058475
4std,-11.61022755,0.22107049,-0.330183711,-50.54005686,-1.229630011,6.970787688,-50.86600668,0.814968085,-14.27142241
1gnn,-35.98831822,2.01325933,-10.15268686,-54.99545179,0,23.53859822,-73.00992779,18.49829185,-7.847209997
1gno,-20.23950196,11.32913216,-9.599221349,-61.98664595,0,24.76140493,-75.59734245,17.36566075,-10.63794313
1gnm,-52.02365661,4.158811197,-9.901183741,-61.48516773,0,54.56648057,-77.06561546,11.21245252,-8.634694099
1jyq,-276.7338868,3.924474788,-26.23327462,-26.43753711,-3.930560781,242.4658999,-41.93612024,9.62109657,-12.01949419
1ogx,-19.27948391,0.248061767,-1.265414355,-38.52240146,-0.599477657,12.35791346,-32.76051285,0.784020555,-8.41364593
1vwn,-41.19446005,1.142310684,-5.295969175,-45.65051931,-1.259398783,25.65153165,-64.55227059,10.59772021,-8.040627145
1bhx,-175.3353987,0.612018616,-7.130874496,-53.51844399,-1.60156753,162.2953628,-53.84747696,7.906916249,-9.449809222
2jxr,-50.81865309,5.006349529,-3.574800085,-67.11902546,-1.230268616,50.88378481,-77.38064503,12.91685587,-9.739934943
2a5b,-36.37527536,4.153221707,-1.571926886,-16.90437273,-2.999852519,20.13801479,-35.17406418,9.088100887,-5.429495649
2a5c,-38.41923649,2.716201493,-2.090326202,-21.22923906,-1.420320696,16.50056702,-38.10754798,3.317511602,-6.382765878
1fzq,-103.5998913,2.824011525,-14.58984129,-6.028529751,-0.000432009,91.72589664,-36.78510218,4.136354939,-10.52741905
1aid,-12.07554936,4.323730029,-0.696249142,-69.41949973,0,27.27580531,-55.28895021,4.04123617,-6.659076089
1egh,-117.3837951,4.156926851,-12.90864707,-4.3709324,0,116.2426773,-6.83145737,3.626080786,-7.874841018
1h0a,-419.7568038,4.00364004,-33.98725679,-6.514998304,0,405.0914023,-14.01344027,6.567831365,-7.515637744
1hxb,-28.29097138,3.936909399,-4.434465352,-74.51985885,-0.158760308,48.85277876,-90.69504432,15.10867347,-13.70498647
1onz,-147.7218127,1.194085907,-10.25911894,-15.1318395,-0.507269942,136.4279776,-40.04817731,1.500427017,-7.045910385
1dzk,-2.330769972,0.119021763,-0.033797326,-29.95691825,-0.001051871,5.867383508,-30.9693442,0.813453251,-8.42746144
1ony,-111.3235086,-1.297905044,-12.40530601,-27.48791068,-0.278655976,104.7425904,-56.91370156,8.493994321,-9.353100648
1w4p,-114.6793326,1.654930298,-14.94005938,-8.283153225,-0.119257057,90.01580436,-27.12272793,2.619255121,-6.548552005
1w4q,-117.196612,3.197184909,-13.4529753,-8.284402239,-0.098951367,85.97657488,-29.80607563,4.042932315,-7.266958554
1nfw,-40.27070597,0.659386651,-0.783459899,-44.77482767,-8.045991549,84.36924813,-57.75399767,13.15028199,-12.37869746
1nfu,-145.5783746,1.15291628,-1.736209641,-39.62415254,-1.170327743,174.0140955,-55.73867034,13.10478878,-10.69320517
1lbf,-12.61856254,4.73341694,-15.41105263,-26.38385226,-0.349888796,6.471159155,-33.84059965,1.649258266,-10.84517579
4rsk,-50.91540008,3.209251743,-10.56369853,-8.389286597,-0.1780539,38.78036435,-28.27163772,3.983994615,-5.968300561
1fhd,-25.3950491,-2.909000561,-5.430246257,-19.32699269,-3.68824823,33.35025217,-35.62858376,11.91586269,-9.422178201
1z6e,-19.15365323,4.708150245,-4.370136061,-41.4524438,-4.294321773,91.12595137,-67.83406274,4.93937508,-13.42867626
1nfx,-33.93676284,1.332754035,-0.197078288,-41.63319252,-5.148049981,77.64932477,-61.14859168,22.71743537,-11.770815
1z6s,-87.38899849,4.513304554,-13.09357964,-6.811062989,-3.104103754,87.46906515,-31.90432525,7.845920696,-5.995931582
1wcq,-11.26630199,0.618203832,-17.50819612,-24.41049561,0,6.778998642,-36.66482048,10.52553655,-8.648509609
1g4o,-2.607698091,0.298315279,-2.082852382,-19.69399439,-0.48582858,-2.65329817,-29.43689474,2.038222516,-11.39779621
1g4j,-0.524268674,1.95572134,-2.067226911,-18.03530983,-0.790569497,-6.443543188,-28.06268266,4.69831819,-12.01949419
1bp0,18.0850664,1.274202021,-14.44679696,-11.35267518,-5.39E-05,-31.06587958,-28.7337324,2.396866591,-7.460375701
1m9n,-151.123426,3.396200189,-12.72747095,-15.53470627,-0.000508557,110.7807844,-44.51956716,11.33064373,-9.560333306
1f3e,-32.66843752,2.424938959,-3.737204196,-17.26442501,-3.71156296,23.51335255,-31.79993078,1.901949647,-9.256392074
4fiv,-73.54726245,4.200949545,-6.168220671,-92.94041568,-5.899949051,67.3268925,-107.5874767,19.96427171,-9.007712884
1uz4,-54.99799748,2.878430081,-3.913941356,-17.03091296,0,30.10529894,-22.94245496,1.639864109,-4.69727359
1nh0,-54.27488815,-0.571642801,-6.56398688,-60.25021068,-1.187556814,76.89167173,-91.61582124,17.07381308,-13.45630728
1mes,-39.88883183,5.429471914,-3.487623858,-60.07537023,-0.000198728,44.65827186,-68.9735528,17.05864757,-10.63794313
1g3b,-142.1105179,7.44269098,-7.807936078,-17.27204738,-8.43E-08,156.0724451,-27.75643752,4.366201851,-7.93010306
1g3e,-127.1381606,5.732344727,-7.534846541,-17.91073038,-6.04E-06,144.2083325,-30.77446471,6.038616401,-7.43274468
1g3d,-147.8312216,4.093138197,-7.587678654,-15.62500863,0,157.8209393,-30.89025643,-1.159642544,-7.66760836
2g00,-75.24667308,7.61063998,-3.778981696,-46.50158637,-2.893180317,156.6724815,-66.87261545,10.90843666,-13.45630728
5std,-11.7371952,3.141962316,-0.77874349,-53.88165248,-2.595224427,12.5056917,-58.39519937,5.36829148,-14.49247058
1g36,-222.1562516,3.576378669,-8.085718226,-32.12172238,-1.809845013,239.5933014,-48.50384885,7.461524817,-9.90572107
1k4h,-35.41635795,3.008090985,-6.025094862,-35.93226963,-4.697877334,30.11061624,-43.14595786,3.590750229,-7.059725895
1pro,-34.3655374,3.524720301,-2.049370219,-61.54187313,-3.16E-06,47.64170275,-77.45176157,10.07870256,-15.61152693
1n1m,-119.5421695,1.004618976,-2.579345819,-24.94970593,0,103.5896982,-28.5613526,1.277527868,-7.874841018
1lor,22.69216144,1.297603686,-12.9599293,-18.74585001,0,-9.371368179,-47.36894061,1.000655556,-15.27995468
1kyv,32.41197928,-3.352034404,-3.450603682,-28.17174679,-11.79907097,-34.15517621,-54.59521281,12.37452071,-8.17878225
2bjm,-12.5540311,0.761642244,-0.048413928,-25.33773641,-13.81475165,22.54970242,-26.40868236,0.791880254,-5.111738906
1g48,-1.941458189,3.591587815,-2.045414769,-16.18259035,-0.634673982,-7.880652048,-28.33000386,3.874198658,-11.61884438
1g45,-1.384098516,0.830893906,-2.088839822,-19.72824223,-0.59792751,-5.722706241,-29.9609018,2.122185967,-11.93660112
1nf8,-147.9562919,0.227423201,-11.27641969,-35.17935108,0,150.4987126,-34.7660206,1.812779037,-10.80372926
1fao,-468.031553,2.970491266,-30.65184063,-6.697663784,0,469.7688042,-29.19642469,3.728019355,-10.18203128
2h4g,-103.3280806,2.734908995,-10.92698919,-28.30930866,-0.644031761,94.33683943,-33.89694898,4.027436137,-9.007712884
1tni,-92.08807539,0.805179075,-1.458326894,-19.31600365,0,118.9496519,-20.61652531,1.037510895,-5.526204223
1iih,-163.3206434,3.766769492,-7.799851402,-9.6101401,0,177.0498774,-18.68484046,3.772501455,-3.992682551
2ypi,-94.40730416,2.824266765,-9.687510864,-4.15631336,0,94.15882604,-9.307062881,2.949596704,-6.659076089
1hos,-6.111912422,7.820332903,-1.333120407,-63.79298985,-1.231794943,53.78689736,-93.65308924,26.49838459,-11.81226153
1f0r,-41.29681378,3.350624252,-2.66048859,-43.44900368,-2.572409443,87.80574465,-57.93188291,3.483394657,-10.58268109
1rbo,-316.8252663,0.778357799,-24.87558388,-10.28694903,0,296.9372941,-32.72483697,6.702316935,-17.57332943
1joc,-162.2140921,0.4100685,-15.49512016,-7.64348261,0,148.9507504,-14.50255249,6.126319072,-6.382765878
1a1c,-251.3993112,-0.478074331,-13.62066761,-19.80436687,-0.45810667,241.7495794,-29.5839384,6.74924108,-8.841926757
1dfo,-53.41376667,17.08843925,-11.37295369,-34.33330782,-1.493372037,51.75070867,-61.29625368,12.95075896,-9.256392074
1tcw,-17.72337629,5.246602691,-1.648765211,-33.65994139,-0.406245564,30.07357152,-47.57981594,15.89891222,-8.316937356
2bpy,-29.09429464,0.678848386,-1.956870592,-82.40234553,-0.405252893,58.17831581,-91.90696988,12.86549898,-10.22347781
1m0o,-159.2682284,8.232033002,-13.43374226,-24.27710465,-0.10048627,177.3984044,-46.62643696,7.913555505,-3.191382939
1i80,-27.1456052,0.056271519,-1.619585048,-10.32698712,-0.683997639,14.27610624,-26.57973461,0.145259302,-8.855742268
1rbp,-1.965459028,1.537295222,-0.008775548,-96.65405203,0,17.21318939,-63.398753,2.15648889,-9.284023095
1no6,-146.5396275,2.934428113,-9.869384859,-17.13225415,-0.410843285,140.4054587,-42.48082345,3.027098314,-6.092640156
1g35,7.166365953,4.729665227,-4.442614724,-63.27051528,-0.436164985,6.246146591,-87.01006182,9.669561224,-11.24582559
2hb1,-100.1857736,1.758247739,-10.94537477,-22.58262562,-0.388117247,93.24049852,-31.10583265,3.217286338,-5.249894012
1tcx,-32.69571315,2.227278295,-2.005614618,-72.41030036,-0.985137207,49.68068853,-78.73567459,7.713006668,-9.601779838
1ciz,104.6823631,4.580675008,-0.437142288,-52.11323569,-2.373104882,-52.80840564,-61.00402876,11.09419715,-10.27873986
456c,-16.91885926,4.598053091,-1.768160369,-39.23165887,-0.316238601,45.61066674,-51.28056301,8.977549602,-13.49775382
1gjd,-218.5752007,8.225864376,-7.970308106,-34.65059548,-0.51859418,228.9517561,-44.55543171,11.21583013,-7.211696511
1gjb,-196.5205147,3.762449104,-3.023063119,-24.68006272,-2.404401008,230.0041294,-36.08319397,13.70760831,-8.772849204
1gjc,-199.4123495,3.708414607,-3.027078012,-24.05194878,-1.083459303,236.2095873,-34.40031833,13.64220281,-8.772849204
1ajv,18.39879106,4.642923569,-2.855379604,-59.94521101,-0.799722171,4.008566818,-81.37102431,8.846382063,-10.66557415
1gja,-219.0913363,6.430669944,-8.039328075,-19.97528585,-0.821962618,219.2827393,-35.41432407,14.04588855,-7.488006722
1ajx,-21.93079375,-1.409086744,-2.388498594,-57.31462906,-0.783113227,39.72059588,-69.0692333,7.40554117,-10.92806885
1rpj,-67.01457421,0.406862625,-8.609162386,-16.96354898,0,27.61517213,-19.80409084,6.633576579,-8.952450842
1ody,-68.86457535,8.323667722,-5.883103132,-70.35133999,-0.66583074,59.52017829,-94.95950457,20.72155316,-11.19056355
1fv0,79.05137693,3.48472489,-1.738132357,-24.81939873,-0.47425345,-31.67806702,-49.69016074,4.880509417,-8.192597761
1zoh,-0.537302889,1.057150644,0,-58.91181599,-0.003348495,10.97352764,-40.4019408,1.354873205,-9.670857391
2csn,49.73240518,2.322273467,-0.974123187,-33.7631749,0,-50.63331182,-36.48923758,2.907377479,-6.092640156
1ydk,-113.7459778,2.774168753,-11.2206505,-31.82432033,0,94.68954973,-36.86580959,11.97021743,-8.137335719
1ajn,-0.888239847,-0.403953609,-2.453984342,-20.1208602,-0.784652005,3.524140197,-30.79997003,1.327568951,-3.633479277
1zog,-4.139684917,2.241408232,0,-57.17479072,-0.001849733,8.885930097,-41.50649597,2.291613148,-9.878090049
1mmq,-55.05736828,6.223677016,-1.492383668,-38.38157814,-0.213506059,34.02166336,-44.89067989,6.910735801,-10.38926394
1p1n,-118.9695509,2.89441124,-12.18452042,-25.15696867,0,124.0391352,-30.66248761,3.637209543,-9.394547179
1p1o,-51.21653409,13.42478648,-4.619960983,-12.05858505,-0.07057248,18.8652758,-27.36777327,16.29786971,-7.957734081
2aod,-33.23568983,3.310461608,-9.576076022,-79.4488446,0,4.291856778,-96.28912881,23.73461396,-7.819578976
1hxw,-39.65631713,2.90278057,-2.295217751,-73.36985802,-2.200299434,53.8844173,-95.02512854,13.61288386,-14.94838242
1ocq,-59.46314258,1.726106008,-6.632510299,-23.54813883,0,41.22086364,-26.96174599,2.317102109,-7.17024998
1h46,-1.914551697,6.082615639,-0.059208915,-27.71680688,-11.68787536,98.20471353,-48.45155678,4.176022396,-4.932137269
7std,-10.29149758,1.820014413,-0.247845715,-69.44535889,-1.513414072,5.518277577,-51.21661942,1.543185346,-14.81022732
1sld,-50.93915956,3.3055434,-5.506723993,-48.01886928,-0.888159267,30.27750116,-66.30474311,14.15541272,-9.076790437
1sle,-52.40763938,9.55795858,-1.626439511,-40.47256607,-0.694235018,39.36455583,-60.30426789,19.93487893,-8.524170014
1e6q,-157.0176312,2.834968985,-3.517686547,-15.50657754,-0.906056426,113.4252218,-24.59990747,7.051854182,-4.351885826
1e6s,-42.19846067,3.553897757,-5.617455196,-15.3119001,0,45.61587304,-24.93480653,7.114109625,-4.4485944
1od8,-39.70220574,0.90917163,-3.16122817,-16.82586095,0,39.18693497,-29.81961393,1.601641354,-7.045910385
1d4y,-10.56558188,1.548489067,-2.475958021,-61.31319987,-2.757788677,17.19692943,-75.70141153,6.703472844,-15.33521672
1ai4,-21.49771765,1.456841761,-2.323456786,-19.1308039,-0.336091601,28.83123088,-26.1196129,0.606356487,-3.45387764
1gj6,-198.5575239,2.325738149,-2.719346743,-36.79041622,-2.199022724,231.538392,-40.5793531,4.320260714,-9.670857391
1gj7,-209.8708682,3.178489529,-2.692860824,-35.442252,-2.374823716,262.1608286,-40.69448558,6.012416793,-10.90043783
1a1e,-203.1155262,2.709977727,-13.6487394,-21.27503621,-0.478404218,195.1441215,-30.62036275,5.59720963,-8.289306335
1gaf,-66.66838326,-1.409257162,-6.527768825,-23.35395993,-0.580206898,56.58985788,-33.38755082,0.863671909,-11.05240845
1gai,-213.6141905,10.31986021,-6.639522181,-49.54608928,0,172.0790439,-56.5104888,22.27495987,-11.05240845
1gj8,-198.0353903,4.295427963,-2.723990225,-25.75972393,-0.277092549,247.9289861,-37.20556042,13.8060476,-9.615595348
1dy4,-325.8957775,2.657275994,-2.521216281,-29.6959652,-12.15066214,383.1608617,-42.53593109,3.918604814,-6.023562603
1bdq,-27.05932044,2.022850017,-2.839670261,-66.5561848,-1.169997921,44.78403578,-71.38214895,7.92993516,-8.759033694
1lyb,38.29120979,0.922260075,-2.911297307,-78.40804977,0,-16.13703699,-85.58833487,15.10373773,-15.77731306
1vwl,-58.89770184,1.596646789,-4.089797574,-42.44833049,-0.592345778,41.60173996,-62.33740397,20.43321336,-7.778132444
1ado,-64.67108413,0.33523254,-6.659840658,-3.40051535,0,72.68296755,-14.51736904,1.294452365,-8.289306335
1lyx,-72.53243967,3.034218053,-9.428532717,-4.69083716,0,79.97713758,-14.03482604,2.183959144,-6.272241793
1y0l,-6.919503824,3.289679924,-2.651305423,-37.82553584,-9.441185576,9.202519312,-39.1584718,5.492851092,-12.4339595
1fdq,-35.12351034,4.158966861,-4.856084743,-71.09805047,0,41.14028779,-55.57745896,8.235828162,-10.04387618
2fgv,-21.95202413,3.777010537,-4.09514018,-72.02156523,-0.12049623,51.50762772,-93.34408672,16.07481942,-8.455092462
1gt1,-5.319031563,1.366328007,0,-28.45941751,-7.131738176,14.06816059,-34.27375138,0.965587339,-8.289306335
1tys,-32.38120951,1.686127367,-19.21552068,-16.87857836,-3.75E-06,20.48210552,-31.16907607,2.94220178,-7.584715296
1o2w,-30.83304962,2.92481128,-3.317281519,-18.7637771,-0.883094373,63.86008628,-33.53802848,4.682142946,-8.082073676
1qy1,-7.213287122,0.720070402,-0.234363403,-33.12586725,-0.145504446,5.750168825,-31.46454235,0.644663981,-9.007712884
1lkl,-306.4694847,1.12400968,-23.3872362,-13.578436,-0.371760185,288.1353586,-28.37076701,10.41105024,-8.026811634
1qy2,-6.765001906,0.361084218,-0.228851564,-27.46049726,-0.100131839,5.481379045,-28.46221497,0.269419161,-7.93010306
1uwf,-47.23614274,1.388276551,-4.277631834,-25.55248562,0,19.54154538,-23.89397004,2.199223363,-9.422178201
1f0u,-252.8678938,4.520754995,-7.521825532,-36.89068076,-1.819176668,283.1982708,-48.69329526,10.17313101,-9.89190556
1met,-39.64261704,4.705740339,-4.187146994,-63.15109414,-0.446340713,47.4099354,-75.10069481,15.75701799,-12.98657992
1alw,-30.05700904,2.213768563,-4.422001244,-17.19133692,-0.637493983,28.99600077,-22.35787162,2.119660329,-9.007712884
2f5t,-68.25883317,0.604173395,-4.698199807,-31.48200809,0,20.92121884,-44.48490936,10.43027936,-7.142618959
1jlr,-191.8804256,7.903464712,-21.60752344,-13.07546825,-4.156684294,174.7437548,-50.87500007,11.35685645,-4.600565016
1msm,-27.63306458,0.31130297,-2.4147153,-77.86334866,-0.027197213,47.19051593,-91.85713416,6.934365889,-14.47865506
2i3i,-76.79411349,5.08796492,-2.951946313,-38.06387301,-0.822750849,45.53203603,-45.0422748,6.144958164,-10.08532271
2f2h,-26.02972483,6.560208177,-8.72808359,-39.3373384,-0.271258924,40.5492499,-54.83038998,18.80716189,-7.874841018
3kiv,-66.99664405,2.303449263,-5.967749336,-18.29094437,0,60.20506792,-15.16927669,2.747378075,-6.493289962
1ppl,94.06937867,1.158731793,-2.887347863,-57.40136366,-1.04E-05,-57.11453785,-75.10436407,13.63784948,-11.81226153
1ppk,90.46570095,2.631922731,-2.717519209,-52.15840508,0,-60.36045998,-67.13729362,6.993794368,-10.58268109
2fqw,-48.32526248,1.219005309,-5.081768845,-21.37843572,-4.579860591,37.85935166,-42.67783701,3.284237162,-9.228761053
1if8,2.904748332,1.399830909,-1.992658023,-29.10170381,-0.628925796,-6.7225761,-32.93035198,3.220985626,-13.31815218
1r9l,24.82869339,0.962069336,-0.880562179,-23.94818647,0,1.511490758,-25.26130672,1.788853712,-7.460375701
1hsh,-27.70433526,3.357774484,-3.668088872,-79.56161459,-0.761913405,48.19954101,-90.53731571,13.64199082,-13.01421095
1pph,-290.1098531,2.890530497,-7.91188171,-32.99417131,-1.44E-06,293.9816075,-46.11522586,10.01075803,-8.17878225
11gs,-18.14618188,0.335286515,-5.137970417,-52.77546858,-0.98361346,9.287081699,-60.17329938,7.3623466,-8.040627145
1r4w,-78.72063818,-2.226991035,-6.592997549,-19.89874287,0,69.49755355,-42.56738556,2.383954698,-5.595281776
1uw6,-22.08441052,2.182203711,-0.229700638,-43.31281759,-0.004821229,52.02383845,-34.1622695,4.370210142,-10.14058475
1e3v,51.83392198,2.060798984,-2.258863229,-65.65557808,0,-29.32825238,-45.59089382,3.452470469,-5.995931582
1px4,-24.39242638,3.161854153,-1.58414865,-28.47292358,0,71.56675283,-31.16884673,3.482112746,-4.46240991
3jdw,-56.59555109,2.495849983,-3.643935905,-12.03248053,0,42.79485719,-18.19915483,3.000818687,-4.973583801
2gh7,-72.24139397,1.01269748,-3.648488177,-47.58080554,0,48.88511586,-41.71688836,1.232870877,-17.96016373
2cex,-80.83091991,0.933913058,-11.84953398,-20.39731906,0,80.79980139,-36.12723215,7.678675311,-6.493289962
1g98,-207.1420262,5.415451615,-15.1265447,-12.97580221,0,191.9663414,-21.59611002,14.33947637,-7.874841018
1y6r,-39.75157275,6.977834011,-7.16567607,-52.59592758,-0.354506594,40.47943536,-53.91131619,5.475659953,-13.96748117
1o2s,-217.1847299,2.664386509,-2.885206061,-15.92503933,-1.435891513,221.6197648,-23.05285698,5.42243268,-7.557084275
1uj5,-54.93929776,2.924109921,-10.31194306,-14.69437601,0,42.37838324,-30.75239888,6.837160375,-4.21373072
2d1n,-191.6534377,9.698391847,-3.727180315,-59.20046743,-1.05E-06,203.3950785,-63.8244871,12.03949257,-11.2596411
1vkj,-306.3876397,10.64658681,-20.26148582,-12.43647766,-1.617911426,317.0625455,-46.34972803,11.32575618,-6.700522621
1siv,-65.81403616,5.838573977,-4.531854122,-65.60025423,-0.613880209,59.8024284,-79.58659863,7.390788044,-11.16293253
2fwp,-280.6210439,-0.587360705,-10.52232467,-10.54011577,0,265.5865376,-17.15754162,2.70062787,-4.034129083
1jqe,-4.739065948,1.588449742,-0.000117713,-50.97157591,-8.281994122,42.55692127,-54.55877293,2.435074092,-8.897188799
1jqy,-41.84095292,9.559202096,-3.419394358,-27.78166749,-1.110372131,32.53072962,-48.43888587,15.40952725,-6.797231195
2boh,-4.362477531,3.249370913,-0.255129319,-66.59866905,-0.01694116,80.66069766,-70.15436444,5.632007546,-11.770815
1w5y,-27.22571133,3.806007599,-4.552251673,-77.92730976,-0.009382463,52.28152958,-98.60963508,17.92094787,-11.71555295
1w5x,-20.22912851,0.958270301,-3.807372725,-77.98846797,-1.562283723,50.58714509,-100.1533401,12.73945347,-11.60502887
1w5w,-25.21705744,0.61284598,-3.815416174,-78.76444096,-1.519930689,53.62401195,-99.62350407,12.85033301,-12.15764929
1ulg,-33.16750681,3.354429014,-4.385520655,-14.62231856,0,13.18213563,-17.58887505,-1.242171076,-5.816329945
2f34,-65.76728144,2.238020072,-6.500720109,-24.83885444,-0.205014202,57.12216438,-45.68725616,3.453135432,-9.518886774
1agm,-223.0631405,8.510721785,-7.10947549,-51.83144985,0,174.3569115,-53.91228123,17.85017501,-16.57861267
1moq,-40.04270789,3.206228201,-8.160409153,-14.32349326,0,34.57282997,-24.74852788,6.338366768,-4.780166653
2aqu,-44.39704623,4.377628313,-2.418306518,-71.86357941,-4.49E-09,54.09098525,-87.01586573,11.63872728,-12.87605584
2b4l,2.017035712,1.028493861,-0.898543614,-24.14008828,0,-4.40054756,-23.07535415,2.826104857,-6.589998536
1ow4,3.840665322,0.374067408,-3.234268297,-36.98259036,-0.81758103,1.18828297,-42.88254843,1.541990135,-7.847209997
2bfr,1.376458487,5.385247123,-8.351867915,-16.36177075,-0.205295691,8.827925896,-50.28942828,5.196942393,-7.253143043
2bfq,4.548922967,3.582995692,-8.031913762,-32.47803113,-0.189529284,11.67139575,-72.91284055,21.62507478,-9.518886774
1o3k,-213.6665465,4.618716113,-2.804001612,-21.88962592,-0.465765769,220.8613757,-30.75464534,5.310688495,-9.353100648
1heg,-53.98657988,5.769205515,-4.237284671,-57.30166173,-0.375476228,51.82816183,-73.30352378,14.02001298,-10.69320517
1v2s,-236.649606,2.854871277,-7.438222462,-13.06202194,-0.009888863,239.3887026,-20.24236406,4.636911566,-5.761067903
1a4r,-3.559029667,4.667760131,-11.98093585,-10.23608521,-1.132885365,21.95545431,-46.71176829,5.551765043,-9.201130032
1k1m,-295.9414205,4.392135711,-7.914160807,-33.46275939,-0.000401552,304.1800717,-48.57283912,11.62277234,-10.22347781
1k1l,-382.6642581,3.651566132,-7.978232358,-31.8895109,-0.001207656,389.6444673,-44.27456872,9.993033575,-9.532702285
1k1j,-286.436805,3.889187942,-7.934823171,-36.69684958,-0.003341019,295.1024132,-50.57368406,9.361775405,-10.43071047
1k1i,-189.9081885,3.253314437,-9.723290468,-33.28493062,-0.000105318,201.0555044,-49.64117402,9.756138594,-9.090605947
1o2q,-206.7012873,2.811120742,-2.872000526,-42.6867903,-1.778261506,250.3755164,-41.26154298,5.682625387,-10.61031211
1q91,-81.32599528,0.519384812,-9.265925949,-24.73478908,-2.631221171,85.02648562,-44.31054432,7.886902544,-5.733436882
2bo4,-112.8665142,0.545559973,-9.571327454,-10.46832481,0,118.0125745,-21.98620569,2.403374533,-6.368950367
1o2x,-29.15592671,4.003238546,-3.402043434,-19.3453556,-0.886489835,62.22474045,-32.0649235,5.534393621,-8.082073676
1fkh,-22.70773355,1.662137404,-0.523988485,-48.23485282,-0.802998572,17.70140936,-50.56182751,11.37817815,-11.2596411
1swr,-73.20887715,0.93536179,-6.987239586,-45.77926105,0,44.53887576,-39.95537958,1.101437293,-9.560333306
1o2n,-194.9372993,3.310089477,-2.667260645,-32.38288126,-1.669321896,230.4751917,-39.00174376,7.357470268,-8.41364593
1mfi,-63.03258058,1.863305171,-3.910865938,-30.17626137,-0.232344002,49.40525779,-30.05673473,2.171952782,-7.722870402
1koj,-157.0562386,4.144143615,-10.39907267,-12.99640938,0,138.0877581,-21.47850971,6.127324794,-9.256392074
1o2j,-193.8610921,2.94545074,-2.704295551,-26.73007424,-0.598965284,224.6349918,-36.85930443,5.722524282,-9.560333306
1o2k,-194.0967739,3.654700192,-2.649158471,-28.47516589,-0.555132354,233.643904,-39.20075838,6.82189932,-9.560333306
1fkf,-18.31132445,-1.405261688,-1.325757655,-64.48274096,0,22.14592933,-74.87271668,8.647695214,-12.98657992
1fkg,-24.4780012,3.168891554,-0.548537543,-48.23057325,-0.601629081,18.28526573,-48.96510179,9.892197721,-11.05240845
2fzz,-21.13418851,8.33348647,-3.270649217,-46.35430263,-4.50516312,81.78517547,-68.83164942,1.469538541,-14.53391711
2dri,-40.93576421,-0.780877709,-7.762161605,-16.45687771,0,17.11288869,-15.2849386,13.3707134,-9.518886774
2h4k,-95.49559436,1.461299242,-10.90503392,-26.33028788,-0.456446575,90.43499889,-34.34138479,3.618080509,-7.584715296
1m1b,42.3889193,0.221957838,-6.886482933,-3.64945623,0,1.062020568,-28.60223091,0.986993831,-6.43802792
1bwa,-45.41016575,0.734276965,-4.110389809,-67.40745591,-4.71E-05,49.78525042,-93.77936529,13.49281682,-10.49978802
1bwb,-52.63574002,3.564405404,-4.857465056,-64.32260069,-0.61995141,56.40012572,-102.9410507,15.39446995,-11.63265989
1xbo,-86.45866907,4.374162085,-9.174667048,-37.14041178,-0.671296123,81.04856034,-54.48466286,8.14845199,-8.344568377
2fzk,-480.6285859,3.794176027,-17.12867186,-14.09642305,-1.087374558,495.1310591,-35.76966703,9.616643043,-4.973583801
1gyy,-3.523554608,0.318556804,-6.854830827,-17.96495334,-0.891781709,-8.262971907,-21.14655704,1.024050135,-5.028845843
1gyx,-16.43876429,0.617154896,-7.639844433,-12.247685,-2.955737885,6.798272585,-16.76542634,0.645652891,-3.426246618
1n4h,-29.70349462,3.265737483,-4.739888922,-75.86753578,0,38.29109621,-57.3706826,4.182345848,-9.049159416
