PDB,MMGBSA_dG_Bind_Coulomb,MMGBSA_dG_Bind_Covalent,MMGBSA_dG_Bind_Hbond,MMGBSA_dG_Bind_Lipo,MMGBSA_dG_Bind_Packing,MMGBSA_dG_Bind_Solv_GB,MMGBSA_dG_Bind_vdW,Lig_Strain_Energy,Experimental
1dqx,-72.81197082,2.223496029,-8.726926984,-16.4282976,-0.079260743,79.31731189,-39.52482994,4.492004463,-15.26613917
1v2s,-226.6055515,0.979199243,-6.698231696,-11.70695839,-5.75E-08,233.9106161,-24.09969165,2.191260305,-5.761067903
1amw,53.14999904,1.160326248,-6.394399912,-11.09932922,-0.294507151,-31.46741347,-41.19735729,1.137074556,-6.272241793
1li3,-2.957653509,0.152287825,-0.091199384,-27.88024198,-7.19E-07,5.539795955,-22.37988739,0.364788069,-5.871591987
1c5o,-144.5114209,1.618128721,-6.508930818,-11.31604758,0,141.7875518,-20.99936695,3.190896128,-4.821613185
1c5n,-139.5077101,1.67732027,-2.121039378,-23.16022396,-1.00E-10,143.066753,-26.66840729,2.480482372,-6.493289962
1k1n,-172.9570294,4.29010565,-8.40695836,-32.8837062,-2.00E-11,184.5472224,-51.51803277,5.746752921,-9.422178201
1c5c,-52.7027666,1.191602768,-8.906123152,-20.93715181,-1.183256404,56.58160121,-38.52296974,1.271511443,-9.615595348
2tmn,98.63655319,12.46421751,-5.699083609,-16.44097705,0,-58.98987096,-26.67781656,11.20655751,-8.137335719
1t5f,-20.39957259,2.034264229,-2.131294106,-9.227452287,0,44.75571716,-26.25955294,1.216843814,-5.830145456
1izi,-33.15417774,2.837661963,-5.925695465,-62.67574915,-1.241186546,52.01023877,-88.64408889,13.46411425,-9.104421458
1c5z,-213.418357,2.13330325,-7.351510658,-11.67347208,0,215.8199313,-23.3379352,3.31273642,-5.540019734
1c5y,-195.4025204,2.108085129,-2.455165319,-18.74209196,-7.30E-08,197.7040974,-25.95635843,3.037613074,-5.802514434
1c5x,-194.4421262,2.326107135,-2.354979721,-25.32772936,-1.10E-05,196.30204,-29.55620864,3.386981907,-9.228761053
1dqn,-30.44562774,3.181357875,-7.718101122,-15.26391598,-4.754094368,46.4971342,-38.63389919,7.739962744,-11.05240845
1hpv,-5.276253413,3.701531245,-2.791241911,-57.50337759,-0.01805196,16.3520363,-69.09641483,10.01560954,-12.73790073
1c5q,-196.3986448,1.319520413,-2.35065592,-24.08709568,-9.00E-11,204.369682,-29.39286411,2.289004363,-8.786664715
1c5p,-213.954832,0.899685795,-6.702784499,-11.76104144,-1.03E-05,218.0682208,-24.28068804,1.586123322,-6.465658941
1c5t,-193.7089943,1.848062417,-2.438522622,-17.94076137,-8.04E-05,195.4610737,-25.80780742,3.077319951,-5.664359329
2ada,-28.94107294,1.015011409,-3.830195656,-19.5962677,-5.446130357,35.32294099,-46.47689204,4.078543505,-17.96016373
1oba,-23.27977764,0.820151432,-3.35E-05,-19.40211682,0,27.41213626,-15.7907149,1.301868433,-3.370984576
1bgq,-12.95587395,0.060422172,-1.443829089,-39.19387619,-0.492823283,21.33728131,-43.61304621,2.530088912,-11.83989255
1v2t,-287.9499279,-0.177547218,-7.644805062,-24.74049743,-4.98181464,295.4941692,-37.52040034,12.31637227,-6.507105473
1ecv,-130.2566673,3.948285446,-10.16929456,-17.05729986,-0.689551756,122.4569489,-37.94581116,2.955050986,-6.700522621
1hyo,1.699710977,0.188519347,-8.952442762,-11.09490935,0,36.71975624,-25.71839096,4.47459108,-5.622912797
1ecq,133.8419545,6.629257775,-10.7785482,-9.86253338,0,-55.91512136,-18.0734731,15.89109469,-4.144653167
1tnj,-89.22143717,1.033634274,-1.226363046,-19.10570846,-7.00E-11,106.0893776,-21.16875321,1.705300586,-2.707840069
1sdt,-21.915549,2.750585684,-3.494208007,-79.79475855,-0.637067898,55.78438642,-94.22304014,12.83840747,-12.80697829
1sdu,-21.59582046,2.648272675,-3.352552412,-77.57375857,-0.462633919,54.16768271,-91.16467501,12.70444764,-13.91221913
9abp,-62.79788141,3.839214516,-6.424478296,-18.44853704,0,35.86856999,-21.66205671,3.947058876,-11.05240845
1q95,-381.1608221,2.618945447,-26.52413269,-11.14790766,0,362.8915578,-31.03673524,6.865211861,-10.45834149
1hbv,-20.83985869,10.34153049,-2.630443603,-65.20169985,-0.569642831,20.79161152,-67.80003827,23.90791669,-8.800480225
1ent,86.04062934,1.944850613,-2.049364309,-56.60422046,-0.092622548,-10.61266352,-79.09788904,14.07592501,-9.615595348
1o2x,-14.53507759,3.515227996,-3.36427332,-17.78825749,-1.943754322,63.80010268,-37.91175843,5.495179721,-8.082073676
1f0r,-43.68839861,5.782128613,-3.14052559,-43.07972501,-7.001963757,93.48841819,-54.61401368,6.799304391,-10.58268109
1pyn,-134.8194134,2.164485918,-9.899796395,-33.92317053,-0.693732384,135.4242565,-55.54230762,8.938175814,-7.584715296
1xka,-146.0460075,2.089675358,-7.90977055,-35.17710523,-7.937123836,177.475689,-47.22987574,9.089058303,-9.505071264
2gvv,-21.82396143,2.564536116,-6.046105972,-27.5466747,0,29.25942245,-26.72664289,8.126039669,-5.388049118
1zhy,-8.503365172,2.159026548,-0.267657065,-79.29465349,0,33.05540135,-60.70739231,2.276022691,-9.007712884
1g7g,-109.3772045,11.56499029,-11.10622997,-40.0579462,-0.421661331,135.5662161,-61.9575008,18.02160994,-9.118236968
1h9z,-16.77686173,-0.424516715,-0.494797649,-36.10849992,-0.847696597,32.37464345,-45.2189388,3.043734179,-7.488006722
1z4n,-16.16038985,2.831050415,-9.791119209,-13.16381003,0,15.31037545,-36.26869373,4.513641786,-6.244610772
1nl9,-133.2139969,-0.05007294,-9.772530498,-28.92660519,-0.582208851,139.5811379,-50.42884675,9.56710128,-8.234044293
1xpz,-0.403189722,0.532058239,-2.177431536,-13.9184303,-0.782480242,-1.719590961,-32.0594653,4.05728795,-9.781381475
1zp8,-1.434035149,16.44943416,-3.476037522,-56.29994657,-4.59E-08,25.85132514,-75.95607295,23.5906117,-12.11620276
1ex8,-66.0867883,13.49621337,-24.76457218,-18.52408974,-7.045481639,44.04152102,-63.79422475,22.05056034,-8.745218183
1g7v,-108.9175429,5.216337507,-5.680276093,-17.04592649,0,163.0622562,-41.35576028,9.84941735,-8.841926757
1w3l,-47.59539712,1.743641358,-6.77499435,-27.13559444,0,61.83196826,-37.59560172,17.07685206,-8.67614063
1yfz,17.39790311,-1.167057111,-7.397682491,-5.778897316,-1.632478925,-9.251551274,-30.81490555,-0.777965566,-6.009747093
1mai,-327.4317823,1.466918725,-23.9764937,-5.635009572,0,306.6225332,-22.43941587,-2.608521705,-9.228761053
1uv6,-188.8260974,12.48249959,-1.090249114,-27.450293,0,176.6748626,-23.31715208,9.047544671,-7.073541406
1apv,-43.45042836,3.272142064,-4.239859706,-47.21270778,0,58.96132631,-66.78562788,5.585185976,-12.4339595
1xk9,-16.50074831,4.792316712,-0.477349203,-28.38237118,-5.171104356,16.53042534,-38.76218762,5.812508052,-9.463624732
1y3g,64.74751238,6.595877377,-4.697904688,-34.55534239,-1.993885042,-28.47060071,-48.98934269,31.73400306,-10.22347781
1lgt,-15.32200133,1.312487494,-1.452844567,-25.01740241,-1.906231524,29.56016812,-33.00722136,1.736497993,-8.42746144
2pcp,0.548538482,2.049620636,-3.39E-05,-41.84480943,-1.42947046,36.62953825,-41.63676655,2.612287048,-12.01949419
2avv,-14.36923424,4.750545786,-1.644636958,-78.16812735,-0.798871428,48.41041765,-86.42828843,12.31864114,-12.79316278
2avq,-12.51195644,2.136542219,-8.93695152,-79.91451434,0,-4.96358158,-103.0928171,16.70550872,-6.065009135
1y3n,3.973144177,0.640636751,-6.648725191,-16.89547342,0,22.52692491,-39.84871058,2.754036795,-7.66760836
2avs,-22.8690835,3.502339015,-3.234995157,-74.7705454,-0.5666246,54.17471567,-89.06896938,13.46325358,-10.45834149
1kel,-115.7419985,1.657585154,-9.652012921,-24.47348752,-6.395621462,119.830426,-44.15689181,5.460887355,-10.05769169
4tmk,-49.21494853,7.867224793,-24.06092787,-38.10720931,-8.387554451,66.31098966,-89.23706875,9.920032169,-10.63794313
1v2k,-67.37481007,-3.359229601,-0.063134711,-41.50488372,-3.564781828,120.515453,-58.16659207,13.29660542,-8.551801035
2avo,-19.81794813,2.855934518,-2.506153719,-74.28985291,-0.641874368,50.77583047,-88.17816329,12.70003146,-12.22672684
1y3p,57.24226095,4.05811442,-10.66084534,-28.37713848,0,9.972298786,-73.5740655,19.05744546,-6.659076089
1nz7,-200.415992,1.393212664,-14.29266978,-40.69321026,-0.486057148,197.5420366,-61.66051353,10.05946004,-9.836643517
1ta6,-62.49484576,4.862428332,-0.75258899,-64.19825643,0,109.7526654,-67.66429134,13.38841367,-12.61356114
1d9i,-95.55180135,0.992367359,-1.296312521,-42.28924698,-0.289273642,107.4322936,-52.26376979,10.523368,-12.58593012
2hh5,-49.59426201,11.75935213,-1.969843568,-38.21564,-0.49231067,66.13272875,-63.06567914,22.62470829,-10.34781741
1qpb,-10.6592137,0.469957844,-3.793430404,-3.69823857,0,11.48774222,-14.11751552,0.718527192,-1.878909436
1xk5,-69.2270175,6.554800051,-8.893550234,-15.31532773,-10.65069806,43.53145088,-47.70246043,0.984337387,-8.289306335
2gv7,-413.2369789,9.112842854,-9.868638448,-36.32922562,-3.00E-11,414.8055622,-62.51704967,15.50777779,-10.84517579
1g85,-1.909597324,1.461492029,0,-34.56863408,0,8.24884568,-26.4865687,1.602451636,-7.570899786
1iiq,-24.70832473,-2.000994689,-5.972996339,-69.36597028,-0.179161427,55.54822842,-93.10430162,12.87429929,-10.3340019
2avm,-16.84325567,0.263202098,-8.018731394,-81.61952517,0,0.726560385,-101.3724661,17.65045352,-7.874841018
1hpx,-16.35231027,-3.527267204,-1.564057318,-70.72088254,-0.101535988,41.99358015,-78.96552847,13.14832456,-15.55626489
2c4v,-191.0172335,0.459193382,-18.16922433,-10.19832883,0,179.1549232,-23.35072475,3.242961784,-3.592032745
2aoe,-4.301993385,13.37173123,-6.178320835,-67.52545964,-6.00E-11,11.40109412,-94.04272777,26.54128717,-10.52741905
1lee,-27.91814018,1.946179278,-2.060178539,-59.57546653,-0.605987611,59.83628648,-69.186921,5.296749935,-10.69320517
1fl3,-28.85391276,3.291155488,-0.954644578,-49.56779245,-5.332965067,55.71139201,-56.41170851,1.966373554,-9.394547179
5tmp,44.09145736,6.698810795,-18.88212538,-38.29540679,-7.963844939,-13.42308368,-84.09140286,26.95788128,-10.32018639
1n51,-165.5818963,6.006936641,-6.272962209,-38.38741598,-3.296062582,173.3383532,-52.2867755,21.81448311,-6.700522621
1i7z,-6.793421916,2.635550304,-0.125190774,-42.88911781,-2.12E-08,33.6534964,-51.14164172,2.173673058,-8.841926757
1s63,-20.81582635,5.778857387,-0.222996076,-21.19745296,-1.855581083,53.70393215,-32.36809284,6.545125628,-12.50303706
1lah,-69.02043572,2.106510331,-5.201744249,-16.84742205,0,48.93561421,-25.9254866,1.59207786,-10.38926394
1apb,-37.28195385,1.464691397,-5.069772409,-18.07353026,0,22.45264069,-23.95550634,8.945388255,-8.040627145
1f0s,-51.03159634,5.460363439,-0.354903965,-41.6470536,-7.566283579,93.20564738,-52.84040416,6.865154443,-10.69320517
1lbf,15.76122553,-1.05014061,-10.32789896,-25.4038935,-0.356511148,-2.911400832,-43.13978921,6.933232165,-10.84517579
1uvt,-35.0684352,8.285812837,-0.529372576,-36.09018558,-0.870858615,52.44147432,-55.70269906,15.96873661,-10.55505007
1f0t,-269.644893,5.741425152,-7.74214048,-31.90495044,-0.434603548,270.1610729,-48.9032459,7.590327881,-8.289306335
2h4n,-2.690769405,2.032825479,-2.611459226,-10.15127865,-0.806997773,-5.978069932,-26.30872253,2.329516076,-12.01949419
1cnx,11.84853027,1.630526643,-2.501548585,-23.99681182,-0.635908193,-13.50959672,-34.02706518,3.314925512,-10.18203128
1cny,-1.678587796,1.667451531,-2.48356324,-25.50239047,-0.416125693,-2.005120381,-33.63260383,3.912517843,-10.84517579
1cnw,4.757815802,1.867029603,-2.511261544,-22.26789962,-0.357896828,-9.833111751,-32.08499935,2.698836974,-10.66557415
1egh,-90.39106628,0.932832833,-12.33019667,-3.93285829,0,92.9487129,-18.96038538,0.890778035,-7.874841018
2gl0,-13.26016433,-1.10127687,-1.640196748,-14.32797066,-14.58302991,21.40812497,-41.77416024,12.0033277,-6.659076089
1byk,-41.34368712,4.358928425,-13.96952702,-28.89526399,0,34.59217894,-40.46739684,6.914325583,-6.907755279
2fgu,-18.72703461,2.798961043,-4.356113286,-74.41865807,-0.391001885,54.1756433,-95.05401677,12.84315033,-12.68263869
2cf9,-120.1072862,2.789635425,-6.740254345,-51.50885117,-0.083616788,134.0863694,-61.48418308,5.414068078,-10.80372926
2fgv,-15.38414737,4.429985868,-4.136926616,-72.11508851,-0.477194422,53.40107098,-95.33038034,13.76462397,-8.455092462
1sr7,-19.50707525,-0.16665499,-0.577099755,-101.6379271,-0.176278911,20.43961243,-79.38726885,1.462709459,-13.95366566
1uto,-96.71733909,0.349395594,-0.891711722,-16.3706132,-1.36E-09,118.2207402,-21.96449553,0.990670377,-3.136120897
1nq7,-23.23173817,3.985769848,-2.507044777,-76.89351615,-1.00E-11,40.70112159,-61.69697713,3.896603003,-9.394547179
1sh9,-29.71685632,5.745134839,-1.878071756,-68.82559026,-3.77E-06,57.29511236,-80.67900979,17.31136903,-8.330752867
1q1g,-25.78897723,4.590632651,-2.891767601,-40.12129538,-0.704130067,39.9838406,-48.93286373,4.137582544,-11.83989255
1thz,-115.2853975,3.316138296,-8.020522188,-21.38639112,-3.474846136,132.6899921,-45.3960786,3.464137917,-7.114987937
1gny,-41.22482991,5.158236439,-2.329143108,-30.80835086,0,45.93216213,-43.78502502,19.8180664,-5.719621371
2ihq,-24.21422459,0.630317273,-0.603505347,-51.62344229,-0.656844809,21.31791055,-49.8814121,3.247682509,-11.72936846
1p28,-16.57507275,3.201168569,-0.34922144,-12.87278182,0,14.06710985,-14.18702834,2.928127697,-7.488006722
2gv6,-430.6337028,6.713091791,-8.04816913,-33.83720423,-0.05475737,428.2215865,-48.85711785,16.92475564,-10.14058475
1bwa,-45.20919843,-0.057909007,-4.345430509,-66.1382286,-3.50E-10,54.53892058,-90.17614353,12.73776869,-10.49978802
4std,-11.14646343,0.885388002,-0.266345609,-44.17267432,-1.455223857,9.772362666,-46.67195381,1.017247033,-14.27142241
1gnn,-29.9685928,5.225914037,-9.139717381,-60.50414611,0,32.54894826,-68.4401121,12.79751531,-7.847209997
1gno,-18.16301381,12.78505666,-6.585667174,-63.20302863,0,27.87392816,-72.89987611,16.80684922,-10.63794313
1gnm,-48.68848237,6.332196748,-9.814739564,-58.3022923,0,63.6197625,-69.72510547,14.51359335,-8.634694099
1xbo,-81.77810941,5.417168783,-9.764560971,-37.48376146,-0.646480825,80.91657811,-52.76719667,8.67519663,-8.344568377
1jyq,-250.3630996,1.569985675,-23.10708547,-26.30193333,-3.812047164,227.8536802,-48.21983552,9.4927671,-12.01949419
1ogx,-19.60654741,0.759642806,-1.342408557,-37.73323431,-0.645437156,13.99199451,-32.78593243,1.150927216,-8.41364593
1vwn,-31.32943063,-0.337780623,-2.347795628,-38.02047873,-1.851138407,29.39310326,-59.06778309,11.76313969,-8.040627145
1bhx,-174.963028,4.053308978,-7.17563683,-48.00289753,-1.526836962,171.4668173,-52.45661899,10.59448361,-9.449809222
2jxr,-48.7209764,4.125064477,-3.903936936,-62.79953404,-0.882994205,53.36865714,-74.8160029,10.31834339,-9.739934943
2bpy,-21.56768431,0.34319703,-2.472329328,-80.63762376,-0.447260571,58.42907933,-94.17781007,7.23877095,-10.22347781
2a5b,-14.68520468,4.043660184,-1.231884146,-16.670625,-3.78409719,18.57444436,-35.8167872,8.628995344,-5.429495649
2a5c,-26.42751989,2.176161523,-0.792958385,-19.48415456,-1.94411392,15.47873556,-34.7728651,1.653160803,-6.382765878
1ogg,-62.72718362,2.6577745,-2.340668995,-51.2085181,0,49.35449151,-60.34236092,5.038317899,-7.17024998
1pot,-281.8418811,1.84193659,-3.510943628,-34.09410444,0,253.7940516,-30.17194542,1.941126711,-7.584715296
1o36,-33.40820632,4.855535913,-3.518914617,-24.41093698,-2.611794379,91.83286054,-46.14283593,9.35309269,-8.234044293
1z9g,142.9102995,1.944729859,-3.914895312,-19.51195642,-0.177284254,-91.08910155,-33.84079526,3.45460399,-7.791947955
1h0a,-367.91277,1.792925057,-26.07633548,-3.173459779,0,362.4455043,-19.26525881,2.88774779,-7.515637744
2aj8,-11.7341107,2.734713304,-0.53111989,-28.39998824,-5.388678629,36.05037694,-46.05331136,6.307795108,-8.565616546
1hxb,-20.82099496,3.997861791,-4.424243168,-70.96523099,-0.445353096,56.92462653,-91.11019184,13.1398281,-13.70498647
1onz,-122.1628803,1.580721871,-8.532066848,-14.35734322,-0.703515162,123.3932542,-36.07880055,1.543152825,-7.045910385
1dzk,-1.680218453,0.102362441,-0.017177488,-28.91944772,-0.016255448,7.243164661,-30.26660497,0.186959858,-8.42746144
1ony,-92.96621644,0.432922109,-10.87763612,-28.47930626,-0.269737405,102.6838857,-55.17220381,10.83471745,-9.353100648
1gj4,-146.8717715,3.419706251,-2.541118434,-34.77503462,-0.316504475,181.3843534,-40.21951168,6.455384195,-5.622912797
1w4p,-87.23503988,1.390547994,-10.78261554,-6.932883397,-0.102538821,78.58339494,-29.23658751,1.098223333,-6.548552005
1w4q,-86.49806535,3.095008133,-10.20711289,-8.060412113,-0.103746824,72.14669215,-29.94381204,4.044090463,-7.266958554
1w4o,-91.75021416,1.350161474,-10.8857398,-6.143307926,-0.002068998,82.68158005,-30.39144241,5.122227168,-7.211696511
1nfw,-42.01872279,1.285682606,-0.276780878,-42.13599319,-7.657076839,85.76647365,-53.59045376,14.01703162,-12.37869746
4rsk,-32.47926255,2.052742651,-7.658469508,-6.092872552,-0.093975725,28.6331629,-27.66429581,2.227537772,-5.968300561
1fhd,-21.85438279,-1.088529815,-5.082731381,-19.90543837,-3.199561735,42.90936069,-37.28961892,10.51170396,-9.422178201
1z6e,-12.62541966,4.094953114,-4.256514968,-39.72569807,-4.528463029,85.3045029,-68.6546523,3.819162535,-13.42867626
1rpj,-59.39186201,0.513668335,-8.073174967,-16.68122859,0,30.43449368,-16.14747818,7.269238322,-8.952450842
1nfx,-42.55007866,1.361175368,-0.257249321,-38.54965519,-6.465532862,88.70249443,-57.04870326,22.24668221,-11.770815
1z6s,-74.39606018,4.141944004,-12.68146938,-5.963135619,-6.853377814,76.54310578,-30.18329223,3.076377801,-5.995931582
1wcq,-10.37395558,0.627592475,-17.69039696,-23.28393783,0,10.21854479,-38.94656475,9.584929405,-8.648509609
2gzl,100.7641002,2.968719623,-6.697398885,-43.40070131,-0.393368677,-69.73133803,-75.64566476,12.60317161,-6.659076089
5tmn,220.7384297,3.588555114,-4.69349355,-37.56229008,-0.028646802,-136.883004,-56.10807551,10.21750675,-11.10767049
1g4j,2.027607592,2.270304579,-2.444858359,-15.2279847,-0.340740104,-9.502103894,-26.26029292,3.596682492,-12.01949419
2cbz,-7.291808315,3.074256587,-10.16921934,-6.155475114,-10.79279555,25.36205596,-35.83355625,2.53931974,-5.429495649
1bp0,27.6624354,1.745706335,-14.43216793,-10.28621523,-0.31608747,-35.7707682,-29.13481502,2.464018269,-7.460375701
1m9n,-126.8310351,7.303601504,-12.31915053,-15.15424563,-0.196255709,98.96756359,-56.25214646,11.73339714,-9.560333306
1uz8,-55.11802734,5.027056315,-3.102963548,-30.2660164,0,41.79332937,-48.92141857,7.630402486,-6.852493237
1f3e,-28.67894408,2.12954804,-3.394005003,-16.61934531,-2.925348636,26.14792118,-30.96265663,1.766081487,-9.256392074
4fiv,-71.70292226,6.214033894,-6.098323461,-85.38877905,-6.033680594,66.22213307,-99.47896797,18.22088866,-9.007712884
1uz4,-47.06756594,3.868092155,-4.042308209,-15.79549912,0,39.30330295,-24.74694455,1.641681857,-4.69727359
1usn,86.42589969,3.437212744,-0.897050106,-17.2548848,-5.385957319,-61.09240249,-36.93488172,6.298642005,-10.69320517
1g3c,-112.9621746,4.764595154,-6.987294496,-14.80013816,-0.248536884,125.3442611,-28.80688816,5.251763709,-8.012996124
1g3b,-137.4838403,5.578727005,-7.568028647,-15.21060327,-4.78E-07,145.7127841,-32.43621358,6.444440092,-7.93010306
1meu,-28.86900663,6.031010417,-3.493148407,-60.6052554,-3.15E-06,42.28126046,-66.17219958,21.26351411,-8.42746144
1g3d,-139.150153,4.900980463,-6.869900208,-13.85121048,0,146.8089659,-28.2069318,4.898673078,-7.66760836
2g00,-61.63686655,8.518661076,-3.482569618,-44.70502831,-4.096085696,147.4728558,-66.96269562,10.96405887,-13.45630728
5std,0.299580278,5.166298254,-0.52968455,-46.55884689,-3.333163509,7.745023609,-55.07721952,6.520140081,-14.49247058
1mjj,-53.92980249,4.372683728,-5.606015631,-37.19235294,-3.091556374,72.10377682,-59.29105718,7.141705351,-12.07475623
1g36,-210.596849,3.198122528,-8.049391775,-29.70257298,-1.765547485,231.7516435,-48.60321728,8.127744544,-9.90572107
1k4h,-21.14359615,1.525279631,-4.783764149,-31.80454948,-5.225607887,36.39963988,-42.83096211,1.546830558,-7.059725895
1pro,-37.00011194,4.899088741,-3.241932614,-58.06790691,-0.060771801,48.32421783,-75.60133706,9.803501691,-15.61152693
1n1m,-107.7255848,0.930191196,-2.478895181,-25.13244809,0,93.59093297,-25.481783,1.513213983,-7.874841018
1lor,22.84079558,2.387189191,-10.80987247,-17.65301924,0,-24.65930711,-41.39597583,4.043249539,-15.27995468
1kyv,35.03672947,-3.911750151,-3.174068816,-30.39250305,-13.91810066,-22.78901617,-61.68904682,10.09093425,-8.17878225
2bjm,-6.985249054,-0.052569331,-0.002778243,-27.00664295,-21.28981454,22.86401425,-25.01507772,0.729834528,-5.111738906
1g48,2.065086074,1.722091921,-2.302861859,-17.85773501,-0.473342064,-6.608145274,-27.85766106,4.052607188,-11.61884438
1g45,2.747710076,2.13823625,-2.518219439,-18.37209108,-0.304599181,-9.384554354,-27.43177776,2.700345585,-11.93660112
1g46,0.142539996,1.345567241,-2.417788377,-18.61209542,-0.387703569,-7.466764822,-28.13764641,2.390336524,-12.15764929
1h6h,-95.41493431,5.846702458,-11.57531231,-19.70357081,0,92.01659545,-34.99322427,0.907173913,-7.322220596
1cgl,104.205847,4.96080867,-2.432046196,-38.34955779,-3.159056898,-54.44699785,-58.99236952,10.6809374,-9.491255753
1nf8,-127.8834067,0.108098244,-10.6917618,-33.79477871,0,144.5498575,-38.74003628,2.071923829,-10.80372926
1fao,-423.7817538,1.753314469,-24.74894094,-6.731052326,0,420.9633411,-29.9630889,2.583760286,-10.18203128
1dhj,-32.66544059,-2.533010379,-10.64305491,-24.73529363,-1.157078868,31.23644594,-43.34649539,4.065168417,-9.049159416
1tni,-87.42023233,0.984571497,-1.412178626,-21.73318961,-0.001622216,103.6369212,-24.88129026,2.023249326,-5.526204223
1d4y,-9.872921417,3.501341403,-2.32570904,-59.48067438,-2.5422151,20.60703858,-72.17153271,9.071821691,-15.33521672
1iih,-137.4884183,2.299810297,-8.573601565,-7.98449824,0,153.8710451,-26.11357307,2.902816265,-3.992682551
1jwt,-191.5039236,10.17341872,-5.127776436,-45.47827893,-0.218954516,191.1069886,-54.3917365,17.99073773,-10.84517579
1hos,-3.57234991,5.099966743,-1.244941991,-67.01597297,-0.100393705,52.98570525,-90.84132244,10.9225858,-11.81226153
5tln,-19.05762684,1.904111172,-2.578981286,-22.87945702,-0.203365091,35.92136393,-39.00347831,7.63796403,-8.800480225
1rbo,-244.2336636,2.300692496,-20.61818708,-7.147118345,0,240.0659945,-36.05980135,3.850794036,-17.57332943
1nli,-28.2692176,0.539822985,-5.40502983,-5.08810459,-1.304797569,18.8892488,-21.29694452,0.986403907,-4.95976829
1joc,-133.8519467,-0.535185192,-12.8129542,-9.65857026,0,129.7502395,-20.48741323,6.782708026,-6.382765878
220l,-2.147620197,0.014051641,0,-19.33334894,-0.186005535,3.598003041,-17.52152205,-0.006828125,-4.69727359
1dfo,-51.53505592,11.89926044,-6.244677664,-31.81048831,-0.92664251,64.57694919,-60.3784473,8.947468912,-9.256392074
1tnh,-68.73724969,0.555782703,-1.451646953,-14.30452641,0,96.05291255,-20.61674341,0.823637793,-4.655827058
1gwv,-35.7434432,1.900485467,-1.64995925,-21.59487058,0,23.13730474,-26.74698265,-1.466354645,-3.550586213
1m0o,-132.0709231,7.802494973,-13.33021288,-23.74749646,-0.093696282,161.8425777,-52.28807292,7.25119438,-3.191382939
1i80,-23.44366048,0.066338306,-1.326322421,-10.01696415,-0.275883496,17.3447854,-25.86136259,0.117430477,-8.855742268
1rbp,-2.900539875,2.041592204,-0.013590437,-89.38742773,0,21.63136536,-58.91289877,2.251939836,-9.284023095
1g30,-129.0620517,0.136909478,-6.619045017,-43.05590872,-0.743226597,131.4491202,-51.27103207,12.14204617,-9.463624732
1no6,-127.6565407,2.365021785,-7.543220623,-16.59546008,-0.52869013,129.5333291,-36.3086279,2.22312448,-6.092640156
1g32,-125.1384574,2.065458159,-6.687310649,-37.62384369,-0.726661641,133.5377378,-53.49104621,8.470607551,-8.441276951
1g35,8.837237995,3.937918153,-3.919776795,-61.6192925,-0.413251433,11.93336917,-86.50739127,9.841188938,-11.24582559
2hb1,-82.3278975,0.215297882,-7.773383133,-23.11390959,-0.507444436,85.38319111,-31.58705298,1.496740122,-5.249894012
1tcx,-24.25425896,4.443014452,-2.113487842,-69.31156421,-0.863943051,47.94509223,-75.91102002,7.899832546,-9.601779838
1ciz,122.6625195,4.854069923,-0.409429986,-50.02038033,-2.867057488,-43.1450953,-68.13029216,9.163373471,-10.27873986
456c,-36.58021392,3.328013252,-0.860773986,-37.95376198,-0.60684773,37.55568477,-51.35020567,8.160309158,-13.49775382
1v2q,-280.1487431,4.426219792,-7.095047664,-22.33185297,-0.107876205,286.9416387,-43.24587997,12.39740743,-5.70580586
1gjd,-205.8402679,5.990183114,-7.812999002,-31.47115911,-0.310049943,219.7418597,-48.47939293,8.956482347,-7.211696511
1gjb,-184.5793087,3.020809586,-2.660583966,-20.56517411,-0.338782347,241.1561305,-36.27183656,13.45343275,-8.772849204
1ajv,16.08701879,3.783544623,-2.82111399,-62.43510022,-0.676210963,8.626866367,-82.40085355,9.150210837,-10.66557415
1gja,-207.7101126,4.578701079,-7.364958372,-18.26885554,-0.828062739,215.6612443,-39.60757348,7.448365024,-7.488006722
1ajx,-21.10113563,-1.297789135,-2.753760298,-58.32344053,-1.593083047,43.20332024,-72.51896264,7.533679565,-10.92806885
1tlp,144.8875556,10.21015057,-5.017252706,-28.76488371,-0.948541344,-94.10987559,-48.70138334,17.23210833,-10.43071047
1ody,-61.01227586,7.556918008,-5.565801467,-69.79820062,-0.243246953,62.37453329,-92.48135516,22.33990594,-11.19056355
1fv0,79.65013125,3.823040969,-1.752352667,-24.33987705,-0.562123907,-28.46935769,-48.66085864,5.389546411,-8.192597761
1zoh,-3.075441971,1.015919745,0,-59.72572168,-0.005911287,12.45393878,-42.01551654,1.317732555,-9.670857391
2csn,50.42017258,2.990539857,-0.784882632,-32.39281256,0,-47.7729211,-36.31060827,3.835834711,-6.092640156
1ydk,-105.890137,1.938604655,-9.624881542,-31.22141581,0,90.24410755,-37.91258003,11.4240694,-8.137335719
1odj,-23.06188108,5.34855345,-4.232838707,-20.12041507,-0.189261014,19.65628673,-42.80275372,7.641757509,-5.664359329
1zog,-3.186033368,2.296083107,-3.34E-05,-60.53294919,-0.222145029,10.40152998,-41.03620355,2.275633787,-9.878090049
1kjr,-26.85755336,1.399406451,-5.182775069,-22.9213707,-2.939496348,18.52204056,-34.33558418,9.393277231,-8.372199398
