PDB,VINA,GlideSP,DSX,RFScore,HMS,Experimental
1nw4,-8.94419,-8.95,-105.662,-10.4108575826,-8.068258166,-12.53066808
1bxq,-8.5934,-11.7,-185.648,-9.00903027622,-11.75699948,-10.19584679
1add,-7.77067,-7.4,-106.105,-10.1168856885,-8.234044293,-9.311654116
1lgw,-5.8743,-6.94,-58.961,-6.15268701198,-7.294589575,-5.526204223
1lgt,-8.4686,-7.99,-76.494,-8.41248125933,-9.284023095,-8.42746144
1v0l,-6.20934,-5.7,-88.531,-7.00383552057,-7.612346317,-10.43071047
2f6t,-8.36022,-9.29,-117.319,-7.65539498782,-9.726119433,-6.382765878
1x8j,-9.87508,-7.9,-114.75,-9.69889337043,-10.16821577,-9.615595348
1x8d,-5.17796,-7.5,-62.425,-6.47787911334,-7.515637744,-3.053227833
1oyq,-8.13903,-10.04,-148.752,-10.2210227254,-9.297838606,-9.615595348
1xq0,-6.29318,-5.78,-87.72,-9.56136189646,-9.201130032,-8.759033694
1x8t,-8.20971,-10.95,-124.112,-8.16394960983,-10.38926394,-10.77609824
1x8r,-8.74906,-9.85,-125.157,-7.95786179677,-10.51360353,-8.455092462
1o3i,-7.53094,-7.95,-92.243,-7.53829018095,-8.703771652,-10.08532271
1bap,-6.02419,-7.31,-50.592,-6.06853104412,-7.501822233,-9.463624732
1hwr,-8.8644,-8.03,-162.244,-9.83673536948,-10.88662232,-11.50832029
1sbg,-10.18593,-10.29,-199.257,-10.6368193148,-12.57211461,-10.69320517
1nwl,-5.26208,-4.73,-85.621,-8.46380551119,-7.874841018,-3.301907023
1o2z,-7.46017,-8.03,-128.275,-9.28985484147,-8.814295736,-8.441276951
1x38,-8.16048,-8.53,-108.35,-8.94773719635,-9.145867989,-12.11620276
1x39,-8.17179,-8.78,-116.201,-9.243094829,-8.897188799,-12.73790073
1i00,-6.51486,-5.17,-102.707,-9.47357206335,-8.482723483,-8.759033694
2hxm,-7.69782,-10.95,-121.476,-8.42526635116,-8.579432057,-7.211696511
1v2u,-5.3901,-8.2,-68.052,-6.2245811985,-7.073541406,-4.655827058
2bpv,-10.53514,-11.72,-223.845,-10.7528444822,-11.89515459,-10.5964966
1jn2,-4.65635,-3.38,-75.356,-6.03081849174,-8.358383888,-5.650543818
1bai,-8.88069,-14.34,-286.705,-10.590288514,-13.12473503,-10.63794313
1tkb,-9.69271,-11.33,-132.872,-8.55597976681,-9.864274538,-11.05240845
2izl,-7.71988,-9.75,-110.444,-8.1070482051,-8.537985525,-8.289306335
1jn4,-8.64404,-10.54,-168.891,-7.92658339024,-9.104421458,-6.838677726
2ez7,-3.4089,-4.52,-31.87,-6.91705211432,-6.065009135,-6.023562603
1qka,-9.09347,-11.63,-202.174,-9.05693665918,-10.45834149,-8.17878225
1b51,-7.39622,-11.34,-169.693,-7.19891076361,-9.284023095,-10.18203128
1ssq,-3.77518,-5.85,-40.042,-7.74216971369,-6.230795262,-8.289306335
1awi,-12.14964,-14.03,-223.718,-9.09834078456,-13.38722973,-5.595281776
1b05,-7.77113,-10,-179.149,-9.57464041859,-9.781381475,-9.836643517
1b32,-8.14331,-11.29,-188.81,-10.2238418516,-9.974798623,-9.809012496
2a4m,-5.46716,-5.84,-54.894,-7.49861295566,-7.584715296,-6.244610772
1b74,-4.18437,-5.28,-54.593,-6.376666288,-6.548552004,-1.796016373
1fo0,-12.37377,-19.34,-313.693,-9.16420794255,-15.8325751,-7.722870402
2i3h,-8.28223,-11.51,-176.404,-8.48030814227,-10.69320517,-10.22347781
1qaw,-8.2099,-9.24,-97.131,-7.44597379907,-9.17349901,-7.073541406
1b5j,-9.1477,-11.81,-182.424,-7.67731850194,-10.05769169,-10.26492434
1wdn,-6.23718,-9.44,-87.862,-7.36964476376,-7.639977339,-8.703771652
2olb,-7.97653,-11.3,-198.902,-9.44587607109,-9.822828007,-7.653792849
1laf,-6.61072,-8.1,-97.062,-8.10058749672,-8.16496674,-10.84517579
1lag,-5.05793,-8.62,-81.246,-8.78024903331,-7.653792849,-8.703771652
2bsu,-9.23912,-15.26,-252.981,-9.24344100306,-13.51156933,-7.819578976
1b40,-9.40293,-12.17,-202.997,-9.53907606263,-10.5964966,-10.05769169
1b3f,-8.28762,-11.7,-188.664,-9.21330174569,-9.726119433,-9.518886774
1b3g,-8.05621,-9.84,-187.015,-9.87780573015,-10.14058475,-9.256392074
1b46,-8.13891,-10.62,-185.333,-9.59731732252,-9.767565964,-7.294589575
1b3l,-7.01069,-10.55,-153.009,-8.88791081856,-8.786664715,-8.137335719
1b3h,-9.41984,-11.59,-208.534,-9.53992571653,-10.70702068,-8.579432057
1b58,-9.83048,-12.6,-207.91,-8.88959955792,-11.17674804,-9.104421458
1jet,-8.02818,-10.92,-167.589,-8.64147867247,-9.422178201,-10.01624515
1jeu,-8.39399,-10.61,-186.282,-7.44595733841,-9.974798623,-9.422178201
1b5i,-8.3973,-10.16,-178.49,-7.22233970986,-9.643226369,-9.739934943
1jq8,-7.0982,-6.95,-140.04,-10.331035105,-9.947167602,-8.289306335
1utc,-8.92232,-14.99,-194.143,-10.8828780193,-13.09710401,-6.286057304
1jev,-9.52947,-11.96,-221.987,-8.6302910006,-10.94188436,-9.518886774
